"","GEOID","Pop_total","Limited_Eng_per","Poverty_per","Uninsured_per","NonHisp_asian_per","NonHisp_pi_per","NonHisp_black_per","NonHisp_white_per","Hisp_per","NonHisp_ai_per"
"1071","06037400603",5201,13.801652892562,6.52509652509653,4.5,12.0553739665449,0,4.13382041915016,27.4562584118439,53.1051720822919,0
"1072","06037400604",3501,22.0418357789572,20.0287769784173,8.9,23.2790631248215,0,3.99885746929449,27.0494144530134,43.4732933447586,0.285632676378178
"1073","06037400800",6967,6.20486366985999,14.2628205128205,3.3,22.4199799052677,0.301420984641883,4.83708913449117,47.6101621931965,20.9702885029424,0.129180421989378
"1074","06037400900",4424,13.7325637325637,5.71880650994575,2.6,13.3589511754069,0,0.971971066907776,45.9312839059675,37.0705244122966,0
"1075","06037401001",3062,4.21377183967112,4.24559111691705,4.8,9.53625081645983,0,0.195950359242325,65.4147615937296,21.3912475506205,0
"1076","06037401002",3678,8.22041553748871,11.4464382816748,4.8,10.5492115280043,1.06035889070147,2.93637846655791,58.8635127786841,20.0108754758021,0
"1077","06037401101",5582,10.161352285824,11.1596577462225,4.7,9.74561089215335,0,3.42171264779649,39.3765675385167,43.0490863489789,0.698674310283053
"1078","06037401102",3896,20.8989407386201,8.5744345081536,14.6,17.1971252566735,0,0.693018480492813,39.1170431211499,36.9096509240246,0
"1079","06037401201",3377,7.54901960784314,5.53745928338762,4.2,8.29138288421676,1.09564702398579,0.681077879774948,52.7983417234232,33.076695291679,0
"1080","06037401202",4706,9.57887846388828,10.2625298329356,5.5,12.6434339141521,0,0.382490437739056,41.0114747131322,41.0327241818955,1.25371865703357
"1081","06037401203",5224,13.1478887332399,10.5406988092914,6.5,11.0068912710567,0,1.95252679938744,38.2274119448698,45.3866768759571,0.210566615620214
"1082","06037401303",2074,15.1604938271605,2.12150433944069,2.2,23.1436837029894,0,1.06075216972035,44.5515911282546,29.9421407907425,0.289296046287367
"1083","06037401304",5449,6.9423929098966,4.78495624650903,1,15.3239126445219,0.220223894292531,2.75279867865663,49.0732244448523,26.1699394384291,0
"1084","06037401311",6120,5.15059704152557,13.3823529411765,1.1,8.88888888888889,0,0.76797385620915,53.6111111111111,34.0032679738562,0
"1085","06037401312",5401,8.43279201721777,5.43391719745223,5.9,12.071838548417,0.0925754489909276,2.295871134975,45.2323643769672,36.9190890575819,0
"1086","06037401500",6213,7.79532967032967,16.0301331464611,3.8,6.55078062127797,0.16095284081764,2.22114920328344,42.8778367938194,46.2095605987446,0.128762272654112
"1087","06037401601",5368,7.80267295597484,6.60941000746826,2.3,9.91058122205663,0,1.69523099850969,51.2667660208644,34.9292101341282,0.409836065573771
"1088","06037401602",6294,7.67021456327082,10.2519132653061,10.2,4.90943755958055,0,4.51223387353035,42.8821099459803,45.2176676199555,0
"1089","06037401603",2951,3.07362401715511,4.31680342490189,1.2,5.38800406641816,0,4.13419179939004,53.507285665876,35.6828193832599,0
"1090","06037401701",4488,6.72501151543068,4.91244030020469,3.4,10.3832442067736,0,6.70677361853832,45.9001782531194,28.0525846702317,2.22816399286988
"1091","06037401703",4107,16.3002274450341,9.12649865426964,6.8,10.6647187728269,0,7.93766739712686,29.5349403457512,48.1129778427076,0
"1092","06037401704",7108,24.6643535978277,24.2811960897067,10.1,12.3944850872257,0,5.14912774338773,18.7675858187957,60.0309510410805,1.26617895329207
"1093","06037401800",7927,6.17332805698457,9.57065000664628,6.3,9.71363693705059,0.050460451621042,4.25129304907279,49.9684622177368,25.6212943105841,0.214456919389429
"1094","06037401901",3945,5.19083969465649,6.31970260223048,1.9,25.0443599493029,0.202788339670469,4.96831432192649,43.1939163498099,20.4562737642586,0.405576679340938
"1095","06037401902",6223,6.06824676416204,5.33245556287031,6.4,6.37955969789491,0,4.62799292945525,58.0748834967058,27.0126948417162,0.899887514060743
"1096","06037402001",3294,17.7105080027836,12.2950819672131,3.2,17.8809957498482,0,11.2325440194293,28.2331511839709,36.0048573163327,0
"1097","06037402002",4125,5.79229395253891,8.22360248447205,5.3,4.67878787878788,0,5.74545454545455,49.6727272727273,37.5272727272727,0.363636363636364
"1098","06037402101",5558,21.8417945690673,17.5782655631522,6.8,7.68261964735516,0,7.6646275638719,4.1921554516013,78.9312702410939,0.557754587981288
"1099","06037402102",4858,14.816472694718,11.8313404657017,4.9,7.12227254013998,0.905722519555373,11.4450391107452,11.177439275422,66.1589131329765,1.31741457389872
"1100","06037402200",6782,17.2210727359542,10.006373486297,5.3,10.1002654084341,0,8.95016219404306,20.5544087289885,59.8201120613388,0.0884694780300796
"1101","06037402301",5464,28.1454248366013,17.2201492537313,16.6,9.31551976573938,0.0366032210834553,2.36090775988287,7.55856515373353,78.7884333821376,0.329428989751098
"1102","06037402303",4080,26.4847512038523,24.0214888718342,10,3.79901960784314,0,1.51960784313725,13.8235294117647,78.406862745098,1.07843137254902
"1103","06037402304",4057,38.5792349726776,29.8640296662546,22.5,4.48607345329061,0.147892531427163,1.62681784569879,5.00369731328568,88.6369238353463,0.0985950209514419
"1104","06037402402",6635,17.3539245343098,19.1469342951231,10.5,13.4589299171063,0,2.6224566691786,14.1522230595328,67.8070836473248,0.482290881688018
"1105","06037402403",5231,21.4697406340058,4.66293631761258,8.3,16.0581150831581,0.191168036704263,4.16746320015293,16.4978015675779,58.4209520168228,0
"1106","06037402404",1862,5.53168635875403,0,3.9,24.0601503759398,0,7.41138560687433,32.6530612244898,28.0343716433942,0
"1107","06037402405",2875,34.8960302457467,25.4106955609927,15.1,0.765217391304348,1.11304347826087,9.32173913043478,1.04347826086957,86.8869565217391,0
"1108","06037402406",5329,31.3820156910078,17.2179172179172,15.2,5.12291236629762,0,3.24638768999812,5.94858322386939,85.137924563708,0
"1109","06037402501",5591,34.7430830039526,21.1852120333454,19.7,3.147916294044,0,2.53979610087641,3.34466106242175,90.609908781971,0
"1110","06037402502",6839,29.9557382232058,23.3075010966516,11.9,11.668372569089,0,3.49466296242141,3.86021348150314,80.3772481356923,0
"1111","06037402600",7493,23.8362642234373,17.1043771043771,13.7,5.79207260109435,0,3.50994261310556,18.7107967436274,70.4390764713733,0
"1112","06037402702",6365,30.8877476155539,41.8307861982039,18.9,0.974076983503535,0,10.4163393558523,3.29929300864101,85.2003142183818,0
"1113","06037402703",4661,20.5549389567148,14.9311531841652,11,8.47457627118644,0.193091611242223,10.7702209826218,12.0789530143746,66.9384252306372,0.193091611242223
"1114","06037402705",3254,22.6384364820847,5.15367898168271,8.4,5.86969883220651,0,6.20774431468961,11.7701290719115,73.2944068838353,0
"1115","06037402706",3834,24.1027056874655,12.3207647371216,11.6,7.19874804381847,0,6.44235785080856,10.1721439749609,72.0918101199791,0.0260824204486176
"1116","06037402801",4976,37.7837116154873,17.4236334405145,14.6,2.77331189710611,0,0,1.48713826366559,94.2122186495177,1.52733118971061
"1117","06037402803",3270,38.3973288814691,16.4615384615385,14.8,6.63608562691131,0,1.8348623853211,0.672782874617737,90.6727828746177,0
"1118","06037402804",4238,41.3103971667088,18.409843823947,19.1,10.9485606418122,0.165172251061822,3.65738555922605,2.12364322793771,82.3265691363851,0
"1119","06037402902",6903,37.8575776019477,22.7212094264117,19.4,12.7480805446907,0,4.54874692162828,6.34506736201651,75.6772417789367,0
"1120","06037402903",4363,30.6194690265487,22.5978235702709,13.6,11.0703644281458,0,3.62136144854458,4.33188173275269,79.4178317671327,0
"1121","06037402904",3705,26.552840741831,4.55531453362256,11.7,2.91497975708502,0,1.10661268556005,5.29014844804318,89.1497975708502,0.48582995951417
"1122","06037403000",6950,32.9165364176305,12.6015081206497,13.1,6.51798561151079,0,3.76978417266187,2.80575539568345,85.5827338129496,0
"1123","06037403200",399,13.5338345864662,79.4326241134752,3.9,11.2781954887218,0,10.5263157894737,60.9022556390977,17.2932330827068,0
"1124","06037403303",2741,34.8389630793401,11.8934695366655,8.7,55.4177307551988,0,3.02809193724918,9.37614009485589,31.4848595403138,0.510762495439621
"1125","06037403304",4863,29.6439296439296,3.43833642165946,5.5,65.0421550483241,0,0.945918157515937,13.6952498457742,15.2991980259099,0.822537528274727
"1126","06037403305",2294,33.0209727800089,6.2774363476734,5.6,73.4088927637315,0,1.52571926765475,9.76460331299041,10.9851787271142,0
"1127","06037403312",5096,23.6027425722003,5.86734693877551,6.2,41.4246467817896,0,1.138147566719,22.2527472527473,34.3210361067504,0
"1128","06037403316",6757,21.131236097871,7.08894479798727,7.3,39.7513689507178,0,5.32780819890484,33.7575847269498,19.5204972620986,0
"1129","06037403317",4710,20.8650293414475,4.4136460554371,4.2,39.723991507431,0,8.23779193205945,14.9256900212314,32.2929936305732,0.615711252653928
"1130","06037403318",6367,16.3756177924217,11.3475177304965,6.1,31.3491440238731,0,8.37128946128475,23.3076802261662,30.6423747447778,0
"1131","06037403319",4046,28.1726544326699,8.7988136431043,8.7,52.8175976272862,0,5.58576371725161,13.4700939199209,23.6777063766683,0.197726149283243
"1132","06037403320",4992,28.1684210526316,5.07757404795487,1.6,70.713141025641,0,3.02483974358974,10.556891025641,14.8838141025641,0
"1133","06037403321",6303,20.9254848587955,9.19082510353616,8.3,44.550214183722,0,5.48944946850706,20.6726955418055,25.3054101221641,0
"1134","06037403322",3703,25.4427888670228,5.15798001620308,5.5,54.7123953551175,0,1.80934377531731,23.7105049959492,16.7971914663786,0
"1135","06037403323",5494,32.0456707897241,3.43128308085417,4.5,70.1674554058973,0.691663633054241,3.22169639606844,13.9970877320713,8.2089552238806,1.32872224244631
"1136","06037403324",7193,27.4070822358794,6.50632559432782,3.8,70.9022660920339,0,4.04559988878076,9.34241623800918,14.5558181565411,0.347560127902127
"1137","06037403325",5348,25.2413515687852,3.70231862378459,4.8,61.4435302916978,0.448765893792072,5.55347793567689,14.6035901271503,15.5198204936425,0
"1138","06037403401",5136,26.5734265734266,7.71028037383178,4.8,58.5280373831776,0,7.47663551401869,7.30140186915888,25.8956386292835,0
"1139","06037403402",3745,26.9442035270309,5.99892876272094,4.3,53.8317757009346,2.61682242990654,2.37650200267023,13.9118825100134,25.2069425901202,0.373831775700935
"1140","06037403403",4898,29.6832389343403,5.32870559412005,4.4,68.4973458554512,0.163331972233565,5.06329113924051,5.30828909759085,18.2523478971009,0
"1141","06037403404",2645,30.8400460299194,6.80529300567108,5.1,66.1625708884688,0,4.76370510396975,13.5349716446125,13.648393194707,0
"1142","06037403405",1698,28.5542891421716,12.4186871673566,3.5,63.1919905771496,0,0.176678445229682,14.7820965842167,20.6713780918728,0
"1143","06037403406",2955,19.9004975124378,9.87780040733197,5,43.6209813874788,0,0.710659898477157,23.9593908629442,26.6328257191201,0
"1144","06037403407",2314,35.2941176470588,7.38980121002593,7.8,80.4235090751945,0,2.63612791702679,3.88936905790838,13.0509939498704,0
"1145","06037403408",6512,28.3798882681564,3.43980343980344,2.7,66.8458230958231,0,5.08292383292383,8.35380835380835,16.5694103194103,0
"1146","06037403500",1835,21.5653153153153,4.52316076294278,1.5,38.0926430517711,0,2.83378746594005,19.7820163487738,36.0217983651226,0
"1147","06037403600",6690,14.1855027279813,11.2939416604338,5.8,17.2795216741405,0,4.33482810164425,21.7787742899851,55.4110612855008,0.179372197309417
"1148","06037403702",3786,11.4772409941357,3.14731552499339,7.2,16.9043845747491,0.105652403592182,3.75066032752245,29.6883254094031,46.0116217643951,0
"1149","06037403703",4542,9.91679784124129,9.95334370139969,4.3,10.5680317040951,0,3.47864376926464,42.338177014531,42.2501100836636,0
"1150","06037403721",4897,14.9454778704298,10.353277516847,7.4,11.9256687768021,0,2.45047988564427,29.5895446191546,53.4408821727588,0.306309985705534
"1151","06037403722",5628,14.3828960155491,17.4232908666786,9.4,10.998578535892,0,2.25657427149964,19.456289978678,65.6538734896944,0
"1152","06037403801",6224,16.6753336800139,13.3462282398453,4.7,16.9987146529563,0,2.3939588688946,16.1471722365039,62.4357326478149,0.401670951156812
"1153","06037403802",6687,9.86161921425163,12.8700906344411,8.1,11.395244504262,0,4.48631673396142,25.6168685509197,53.3871691341409,0.433677284282937
"1154","06037403901",3174,10.8002602472349,12.8634639696587,5.3,9.82986767485822,0.378071833648393,1.41776937618147,31.6950220541903,53.2766225582861,0.945179584120983
"1155","06037403902",5140,10.1816645542881,8.28464106844741,4.5,7.50972762645914,0,6.20622568093385,43.579766536965,40.0778210116732,1.16731517509728
"1156","06037404000",4614,15.5673431734317,9.4495015171218,4.2,8.47420892934547,0.260078023407022,1.27871694841786,19.9609882964889,70.0260078023407,0
"1157","06037404100",6277,20.1923076923077,4.77258167841128,12.9,6.88226859964951,0.430141787478095,3.47299665445276,6.49992034411343,81.0100366417078,0
"1158","06037404201",3519,20.7893101305158,28.2782212086659,10.8,11.02585961921,0,0.710429099175902,15.2315998863313,68.7127024722933,1.05143506678034
"1159","06037404202",4252,14.7647768395657,21.1855489301999,8.4,12.3706491063029,0,2.79868297271872,27.9162746942615,54.7977422389464,0.399811853245532
"1160","06037404301",5503,25.5924170616114,19.2622206069417,12.2,3.28911502816645,0,3.25277121570053,5.88769761948028,87.2251499182264,0
"1161","06037404302",2176,16.6582278481013,6.68202764976959,7,11.6268382352941,0,0.919117647058824,13.1433823529412,73.8970588235294,0
"1162","06037404401",3715,21.7841726618705,13.4792004321988,12,2.58411843876178,0.053835800807537,1.13055181695828,9.98654104979812,84.9259757738896,0
"1163","06037404402",5156,28.4920798189673,6.85555775708342,8.5,13.0527540729247,0.426687354538402,2.48254460822343,5.27540729247479,76.2412723041117,0
"1164","06037404501",2789,26.9964939618231,12.3745819397993,10.2,6.38221584797418,0,1.00394406597347,4.84044460380065,85.3711007529581,0
"1165","06037404503",2638,30.4313099041534,9.67495219885277,2.8,11.7892342683851,0.416982562547384,2.91887793783169,8.37755875663381,74.3745261561789,0
"1166","06037404504",5073,21.2127570289551,16.3808397397989,12.5,9.52099349497339,0,3.37078651685393,7.35265129114922,79.5190222747881,0
"1167","06037404600",1394,17.9093005380477,8.29127613554434,5.6,0.645624103299857,0,0,8.4648493543759,90.3156384505021,0
"1168","06037404701",5665,40.9817351598173,12.1717530163236,6.5,18.2347749338041,0,0.194174757281553,3.95410414827891,77.3168578993822,0
"1169","06037404702",5629,41.2097230073488,16.6104103748446,11.4,27.8379818795523,0,2.50488541481613,3.32208207496891,65.99751287973,0
"1170","06037404703",3110,37.1528998242531,23.0048465266559,18.6,11.2218649517685,0,1.54340836012862,2.21864951768489,83.9228295819936,0
"1171","06037404801",7911,37.1018455228982,13.2364192807957,11,21.9694096827203,0,0.973328277082543,3.7289849576539,73.1765895588421,0
"1172","06037404802",4196,28.4045725646123,15.6646706586826,13.1,17.7311725452812,2.45471877979028,1.35843660629171,4.45662535748332,73.2602478551001,0.643469971401335
"1173","06037404803",1719,28.5189718482252,2.80487804878049,11.9,10.1803374054683,0.232693426410704,0,12.1582315299593,77.4287376381617,0
"1174","06037404901",5700,38.5519686508677,9.49122807017544,13.4,21.3859649122807,0,2.64912280701754,3.63157894736842,72.3333333333333,0
"1175","06037404902",3968,38.6099365750529,13.173198482933,8.7,32.7620967741936,0,0.0504032258064516,2.67137096774194,63.7348790322581,0
"1176","06037404903",2738,37.3507893723527,10.2264426588751,10.6,32.5054784514244,0,0,2.66617969320672,64.8283418553689,0
"1177","06037405001",6029,34.0734265734266,10.1776523327246,9.7,10.5987725991043,0,0.580527450655167,2.80311826173495,85.5199867308011,0
"1178","06037405002",3169,34.8459754885724,6.85840707964602,9.8,14.2947301988009,0,0.410224045440202,2.0826759230041,81.4136951719785,1.23067213632061
"1179","06037405101",5617,35.2200038767203,10.8754758020663,11.3,19.5834075129072,0,0.83674559373331,3.2401637884992,76.0548335410361,0
"1180","06037405102",5639,41.5817289543224,14.1165919282511,6.4,20.3759531831885,0,2.23443873027132,4.78808299343855,72.1404504344742,0.461074658627416
"1181","06037405201",4933,30.958605664488,13.1157510642611,6.5,16.2173119805392,0,3.38536387593756,4.31785931481857,74.2144739509426,0.243259679708088
"1182","06037405202",4850,27.7802006105539,18.4558216350124,10.6,11.6701030927835,5.25773195876289,2.20618556701031,2.82474226804124,76.8453608247423,0.762886597938144
