"","CensusTract","hpi2score","hpi2_pctile_pos","hpi_least_healthy_25pct","quartiles","quintiles"
"1",6037101110,-0.329010152,29.61632234,"No",2,2
"2",6037101122,0.282757665,67.21416656,"No",3,4
"3",6037101210,-0.359830875,27.678686,"No",2,2
"4",6037101220,-0.287624056,32.2340562,"No",2,2
"5",6037101300,0.271041318,66.44424484,"No",3,4
"6",6037101400,0.001401271,49.69844732,"No",2,3
"7",6037102103,0.23167707,63.62119851,"No",3,4
"8",6037102104,0.135201278,57.71846529,"No",3,3
"9",6037102105,-0.304566086,31.28448608,"No",2,2
"10",6037102107,-0.067652071,45.59219813,"No",2,3
"11",6037103101,0.122259444,56.93571154,"No",3,3
"12",6037103102,-0.09334993,44.09085076,"No",2,3
"13",6037103200,-0.195751573,38.20094957,"No",2,2
"14",6037103300,-0.018056238,48.5692288,"No",2,3
"15",6037103400,0.029769025,51.22545875,"No",3,3
"16",6037104103,-0.163586578,39.98460157,"No",2,2
"17",6037104105,-0.380142458,26.51097138,"No",2,2
"18",6037104108,-0.590777431,15.8475555,"Yes",1,1
"19",6037104124,0.140898654,58.09059412,"No",3,3
"20",6037104201,-0.716808017,10.3554472,"Yes",1,1
"21",6037104203,-0.429825692,24.02155781,"Yes",1,2
"22",6037104204,-0.365547628,27.3193892,"No",2,2
"23",6037104310,-0.621021513,14.70550494,"Yes",1,1
"24",6037104320,-0.678252226,12.03644296,"Yes",1,1
"25",6037104401,-0.361977231,27.55036571,"No",2,2
"26",6037104403,-0.618966354,14.75683306,"Yes",1,1
"27",6037104404,-0.317488541,30.41190812,"No",2,2
"28",6037104500,-0.640022434,13.83292699,"Yes",1,1
"29",6037104610,-0.565139886,16.97677403,"Yes",1,1
"30",6037104620,-0.59257192,15.80905941,"Yes",1,1
"31",6037104701,-1.14977823,1.142050558,"Yes",1,1
"32",6037104703,-0.631368271,14.21788785,"Yes",1,1
"33",6037104704,-0.441845079,23.35429231,"Yes",1,2
"34",6037104810,-0.118138828,42.69215963,"No",2,3
"35",6037104821,-0.468934047,21.84011292,"Yes",1,2
"36",6037104822,-0.363168356,27.44770948,"No",2,2
"37",6037106010,0.108512311,56.19145387,"No",3,3
"38",6037106020,-0.12992242,41.99923008,"No",2,3
"39",6037106111,0.265143235,65.9822918,"No",3,4
"40",6037106112,0.064894716,53.32991146,"No",3,3
"41",6037106113,0.111551871,56.34543821,"No",3,3
"42",6037106114,-0.477220369,21.39099192,"Yes",1,2
"43",6037106403,-0.247310906,34.67214167,"No",2,2
"44",6037106405,-0.369179752,27.07558065,"No",2,2
"45",6037106406,0.054688264,52.59848582,"No",3,3
"46",6037106407,-0.610733162,15.0006416,"Yes",1,1
"47",6037106408,-0.529482601,18.69626588,"Yes",1,1
"48",6037106510,0.186086601,60.9393045,"No",3,4
"49",6037106520,-0.317636964,30.39907609,"No",2,2
"50",6037106603,0.45867804,77.77492622,"No",4,4
"51",6037106604,-0.327292339,29.7318106,"No",2,2
"52",6037106641,0.742972317,91.08174002,"No",4,5
"53",6037106642,0.585440346,84.35775696,"No",4,5
"54",6037106643,0.723588675,90.29898627,"No",4,5
"55",6037106645,0.460277195,77.83908636,"No",4,4
"56",6037106646,0.34130809,70.67881432,"No",3,4
"57",6037106648,-0.349294498,28.37161555,"No",2,2
"58",6037106649,0.114990476,56.51225459,"No",3,3
"59",6037107010,-0.435836283,23.73925318,"Yes",1,2
"60",6037107020,-0.077852927,45.04042089,"No",2,3
"61",6037108101,0.690997082,89.11843963,"No",4,5
"62",6037108102,0.49273348,79.4174259,"No",4,4
"63",6037108103,0.959399024,96.57384833,"No",4,5
"64",6037108104,0.55535636,82.79224945,"No",4,5
"65",6037108201,0.631694866,86.64185808,"No",4,5
"66",6037108202,0.50658097,80.1360195,"No",4,5
"67",6037109100,-0.191511342,38.40626203,"No",2,2
"68",6037109200,0.376586565,72.96291544,"No",3,4
"69",6037109300,0.087248018,54.90825099,"No",3,3
"70",6037109400,-0.157543237,40.48505069,"No",2,3
"71",6037109500,-0.183989985,38.84255101,"No",2,2
"72",6037109601,-0.026111842,48.06877967,"No",2,3
"73",6037109603,-0.041692739,47.26036186,"No",2,3
"74",6037109604,0.080112964,54.40780187,"No",3,3
"75",6037109700,0.294372054,67.81727191,"No",3,4
"76",6037109800,0.245381101,64.64776081,"No",3,4
"77",6037111100,0.265042842,65.96945977,"No",3,4
"78",6037111201,0.29734417,68.00975234,"No",3,4
"79",6037111202,0.04431078,51.96971641,"No",3,3
"80",6037111204,0.644803347,87.07814706,"No",4,5
"81",6037111205,0.272395745,66.54690107,"No",3,4
"82",6037111206,0.667377664,87.86090081,"No",4,5
"83",6037111301,-0.113804402,43.00012832,"No",2,3
"84",6037111302,-0.085440591,44.61696394,"No",2,3
"85",6037111400,0.179800691,60.5800077,"No",3,4
"86",6037113101,0.659457064,87.55293212,"No",4,5
"87",6037113102,0.381553628,73.32221224,"No",3,4
"88",6037113211,0.493169499,79.45592198,"No",4,4
"89",6037113212,0.278266692,66.90619787,"No",3,4
"90",6037113213,0.222721979,63.17207751,"No",3,4
"91",6037113231,0.369163459,72.39830617,"No",3,4
"92",6037113232,0.43673213,76.53021943,"No",4,4
"93",6037113233,-0.285217898,32.37520852,"No",2,2
"94",6037113234,-0.252769639,34.38983703,"No",2,2
"95",6037113235,0.165253248,59.56627743,"No",3,3
"96",6037113237,0.291675436,67.66328757,"No",3,4
"97",6037113301,0.409776677,74.96471192,"No",3,4
"98",6037113303,0.34508987,70.92262287,"No",3,4
"99",6037113321,-0.147851139,40.93417169,"No",2,3
"100",6037113322,0.410661684,75.02887206,"No",4,4
"101",6037113401,0.081912554,54.57461825,"No",3,3
"102",6037113421,-0.221035375,36.46862569,"No",2,2
"103",6037113422,0.007078244,49.9550879,"No",2,3
"104",6037115101,0.595943521,84.96086231,"No",4,5
"105",6037115103,NA,NA,"",NA,NA
"106",6037115104,-0.006674474,49.26215835,"No",2,3
"107",6037115201,-0.142389251,41.21647632,"No",2,3
"108",6037115202,-0.146821817,41.03682792,"No",2,3
"109",6037115301,0.215327633,62.65879636,"No",3,4
"110",6037115302,-0.335811218,29.15436931,"No",2,2
"111",6037115401,-0.062428821,45.95149493,"No",2,3
"112",6037115403,-0.290982196,32.02874374,"No",2,2
"113",6037115404,-0.553873574,17.65687155,"Yes",1,1
"114",6037117101,-0.017657798,48.58206082,"No",2,3
"115",6037117102,-0.292023371,31.93891954,"No",2,2
"116",6037117201,-0.450579449,22.86667522,"Yes",1,2
"117",6037117202,0.286409858,67.45797511,"No",3,4
"118",6037117301,0.345354824,70.94828692,"No",3,4
"119",6037117302,0.045216272,52.03387656,"No",3,3
"120",6037117303,0.086351667,54.79276274,"No",3,3
"121",6037117404,-0.045498375,46.9652252,"No",2,3
"122",6037117405,-0.843773224,6.146541768,"Yes",1,1
"123",6037117407,-0.785773866,8.097010137,"Yes",1,1
"124",6037117408,-0.858946376,5.607596561,"Yes",1,1
"125",6037117510,-0.957752752,3.618632106,"Yes",1,1
"126",6037117520,-0.704730703,10.81740023,"Yes",1,1
"127",6037117530,-0.520805963,19.196715,"Yes",1,1
"128",6037119001,-0.010534106,48.95418966,"No",2,3
"129",6037119002,-0.386150549,26.26716284,"No",2,2
"130",6037119201,-0.139035514,41.42178878,"No",2,3
"131",6037119202,-0.401248739,25.49724111,"No",2,2
"132",6037119310,-0.420723211,24.31669447,"Yes",1,2
"133",6037119320,-0.542946987,18.18298473,"Yes",1,1
"134",6037119340,-0.844365089,6.120877711,"Yes",1,1
"135",6037119341,-0.433145218,23.84190941,"Yes",1,2
"136",6037119342,-0.634169865,14.1537277,"Yes",1,1
"137",6037119400,-0.333240407,29.32118568,"No",2,2
"138",6037119700,0.070268954,53.72770435,"No",3,3
"139",6037119800,0.006654942,49.92942384,"No",2,3
"140",6037119900,0.046938113,52.12370076,"No",3,3
"141",6037120010,-0.459880442,22.23790581,"Yes",1,2
"142",6037120020,-0.593897983,15.70640318,"Yes",1,1
"143",6037120030,-1.189444353,0.859745926,"Yes",1,1
"144",6037120103,-0.91130519,4.516874118,"Yes",1,1
"145",6037120104,-0.531982112,18.58077762,"Yes",1,1
"146",6037120105,-0.647656034,13.46079815,"Yes",1,1
"147",6037120106,-0.710415745,10.65058386,"Yes",1,1
"148",6037120107,-0.879230558,5.119979469,"Yes",1,1
"149",6037120108,-0.723094789,10.09880662,"Yes",1,1
"150",6037120300,-0.001021412,49.63428718,"No",2,3
"151",6037120400,-0.425719809,24.17554215,"Yes",1,2
"152",6037121010,-0.381603763,26.42114718,"No",2,2
"153",6037121020,-0.239240472,35.2239189,"No",2,2
"154",6037121101,-0.392292413,25.86936995,"No",2,2
"155",6037121102,-0.103651435,43.48774541,"No",2,3
"156",6037121210,-0.559021997,17.25907866,"Yes",1,1
"157",6037121221,-0.269358238,33.50442705,"No",2,2
"158",6037121222,-0.676633186,12.10060311,"Yes",1,1
"159",6037121600,0.335975257,70.42217375,"No",3,4
"160",6037121801,-0.575836905,16.55331708,"Yes",1,1
"161",6037121802,-0.431614276,23.93173361,"Yes",1,2
"162",6037121900,-0.423125075,24.27819838,"Yes",1,2
"163",6037122000,-0.388357789,26.11317849,"No",2,2
"164",6037122120,-0.459063582,22.32773001,"Yes",1,2
"165",6037122121,-0.458040408,22.44321827,"Yes",1,2
"166",6037122122,-0.577027925,16.48915694,"Yes",1,1
"167",6037122200,-0.449441118,22.89233928,"Yes",1,2
"168",6037122410,-0.837790079,6.313358142,"Yes",1,1
"169",6037122420,-0.650660285,13.34530989,"Yes",1,1
"170",6037123010,-0.64418944,13.62761453,"Yes",1,1
"171",6037123020,-0.440532775,23.43128449,"Yes",1,2
"172",6037123103,-0.421958398,24.29103041,"Yes",1,2
"173",6037123104,-0.347467323,28.44860772,"No",2,2
"174",6037123203,-0.747060052,9.239060695,"Yes",1,1
"175",6037123204,-0.54763602,17.92634416,"Yes",1,1
"176",6037123205,-0.371204958,26.97292442,"No",2,2
"177",6037123206,-0.605345089,15.19312203,"Yes",1,1
"178",6037123301,0.061002502,53.06043886,"No",3,3
"179",6037123303,-0.573465796,16.66880534,"Yes",1,1
"180",6037123304,-0.720946272,10.20146285,"Yes",1,1
"181",6037123410,-0.826497507,6.685486975,"Yes",1,1
"182",6037123420,-0.49293653,20.55691005,"Yes",1,2
"183",6037123510,-0.45434933,22.62286668,"Yes",1,2
"184",6037123520,-0.320642492,30.15526755,"No",2,2
"185",6037123601,-0.120913495,42.51251123,"No",2,3
"186",6037123602,-0.179650606,39.12485564,"No",2,2
"187",6037123700,0.033154079,51.41793918,"No",3,3
"188",6037123800,-0.096690894,43.94969845,"No",2,3
"189",6037123901,-0.249104422,34.54382138,"No",2,2
"190",6037123902,0.207352015,62.20967535,"No",3,4
"191",6037124000,0.331973254,70.1783652,"No",3,4
"192",6037124102,-0.169137954,39.6894649,"No",2,2
"193",6037124103,-0.716805439,10.36827922,"Yes",1,1
"194",6037124104,-0.493551821,20.53124599,"Yes",1,2
"195",6037124105,-0.397534929,25.70255357,"No",2,2
"196",6037124201,-0.125667476,42.2302066,"No",2,3
"197",6037124203,-0.596425896,15.62941101,"Yes",1,1
"198",6037124204,-0.404813444,25.33042474,"No",2,2
"199",6037124300,-0.346473765,28.5255999,"No",2,2
"200",6037124400,0.16788972,59.74592583,"No",3,3
"201",6037124500,0.371036983,72.52662646,"No",3,4
"202",6037124600,-0.001378183,49.57012704,"No",2,3
"203",6037124700,-0.126499294,42.16604645,"No",2,3
"204",6037124902,-0.134589038,41.72975747,"No",2,3
"205",6037124903,-0.374790479,26.76761196,"No",2,2
"206",6037125100,0.161032046,59.29680482,"No",3,3
"207",6037125200,0.070814695,53.77903247,"No",3,3
"208",6037125310,-0.553579598,17.69536764,"Yes",1,1
"209",6037125320,-0.380165437,26.48530733,"No",2,2
"210",6037125401,0.261007766,65.82830746,"No",3,4
"211",6037125402,0.268116766,66.23893238,"No",3,4
"212",6037125501,0.025040146,50.84049788,"No",3,3
"213",6037125502,-0.175397294,39.30450404,"No",2,2
"214",6037125600,0.404317388,74.75939946,"No",3,4
"215",6037127102,-0.516903991,19.3763634,"Yes",1,1
"216",6037127103,-0.464493029,21.92993712,"Yes",1,2
"217",6037127104,-0.362693536,27.48620557,"No",2,2
"218",6037127210,-0.26428783,33.82522777,"No",2,2
"219",6037127220,-0.527437158,18.86308225,"Yes",1,1
"220",6037127300,-0.232343058,35.76286411,"No",2,2
"221",6037127400,-0.583215193,16.19402027,"Yes",1,1
"222",6037127520,-1.163531115,1.052226357,"Yes",1,1
"223",6037127603,-0.495633231,20.45425382,"Yes",1,2
"224",6037127604,-0.553705304,17.66970358,"Yes",1,1
"225",6037127605,-0.317853881,30.37341204,"No",2,2
"226",6037127606,-0.439696269,23.54677274,"Yes",1,2
"227",6037127711,-0.007528062,49.17233415,"No",2,3
"228",6037127712,-0.86453203,5.530604389,"Yes",1,1
"229",6037127803,-0.355893413,27.88399846,"No",2,2
"230",6037127804,-0.235802741,35.41639933,"No",2,2
"231",6037127805,-0.736333231,9.649685615,"Yes",1,1
"232",6037127806,-0.656759572,13.07583729,"Yes",1,1
"233",6037127910,-0.419215423,24.40651867,"Yes",1,2
"234",6037127920,-0.130314671,41.93506993,"No",2,3
"235",6037128101,-0.086686332,44.5528038,"No",2,3
"236",6037128102,-0.461799419,22.10958553,"Yes",1,2
"237",6037128210,-1.139608126,1.206210702,"Yes",1,1
"238",6037128220,-0.306215174,31.18182985,"No",2,2
"239",6037128302,-0.70440803,10.84306429,"Yes",1,1
"240",6037128303,-0.940216015,4.029257026,"Yes",1,1
"241",6037128400,0.346642892,71.0252791,"No",3,4
"242",6037128500,0.270955429,66.43141281,"No",3,4
"243",6037128601,-0.318006747,30.36058001,"No",2,2
"244",6037128602,0.359619758,71.94918517,"No",3,4
"245",6037128702,0.363660702,72.09033748,"No",3,4
"246",6037128801,0.190709703,61.15744899,"No",3,4
"247",6037128802,0.212362307,62.4534839,"No",3,4
"248",6037128910,0.278350573,66.9190299,"No",3,4
"249",6037131010,-0.501573718,20.15911716,"Yes",1,2
"250",6037131020,-0.165701546,39.83061722,"No",2,2
"251",6037131100,0.155064619,58.83485179,"No",3,3
"252",6037131200,-0.032651726,47.67098678,"No",2,3
"253",6037131300,-0.168246439,39.72796099,"No",2,2
"254",6037131400,-0.195214533,38.22661363,"No",2,2
"255",6037131600,-0.018417924,48.54356474,"No",2,3
"256",6037131701,-0.337134914,29.0645451,"No",2,2
"257",6037131702,-0.214434688,36.9177467,"No",2,2
"258",6037131800,-0.222016392,36.4301296,"No",2,2
"259",6037131900,0.039950261,51.77723598,"No",3,3
"260",6037132001,0.36016679,71.97484922,"No",3,4
"261",6037132002,0.280887491,67.04735019,"No",3,4
"262",6037132101,0.019270639,50.54536122,"No",3,3
"263",6037132102,-0.08265196,44.75811626,"No",2,3
"264",6037132300,-0.409785273,24.99679199,"Yes",1,2
"265",6037132501,-0.438213912,23.63659695,"Yes",1,2
"266",6037132502,-0.757955935,8.905427948,"Yes",1,1
"267",6037132700,-0.379053871,26.54946747,"No",2,2
"268",6037132900,0.145081187,58.29590658,"No",3,3
"269",6037133000,-0.173757552,39.44565636,"No",2,2
"270",6037133100,-0.180075141,39.09919158,"No",2,2
"271",6037134001,-0.483434176,21.10868728,"Yes",1,2
"272",6037134002,-0.366992304,27.19106891,"No",2,2
"273",6037134101,-0.068400766,45.55370204,"No",2,3
"274",6037134103,-0.030705698,47.78647504,"No",2,3
"275",6037134104,-0.073067558,45.32272552,"No",2,3
"276",6037134201,0.283841933,67.26549467,"No",3,4
"277",6037134302,0.155676324,58.89901193,"No",3,3
"278",6037134303,0.183771394,60.78532016,"No",3,4
"279",6037134304,-0.030417367,47.82497113,"No",2,3
"280",6037134305,-0.430032512,24.00872578,"Yes",1,2
"281",6037134306,-0.050894537,46.65725651,"No",2,3
"282",6037134421,0.646088795,87.16797126,"No",4,5
"283",6037134422,0.544414038,82.26613628,"No",4,5
"284",6037134423,0.415063392,75.3111767,"No",4,4
"285",6037134424,0.933267972,96.16322341,"No",4,5
"286",6037134520,-0.395709194,25.76671372,"No",2,2
"287",6037134521,-0.708893323,10.75324009,"Yes",1,1
"288",6037134522,-0.365715576,27.30655717,"No",2,2
"289",6037134710,-0.572157074,16.73296548,"Yes",1,1
"290",6037134720,-0.157972571,40.47221866,"No",2,3
"291",6037134800,-0.030189598,47.85063519,"No",2,3
"292",6037134901,0.180865026,60.64416784,"No",3,4
"293",6037134903,-0.499033429,20.33876556,"Yes",1,2
"294",6037134904,-0.156525185,40.5363788,"No",2,3
"295",6037134905,0.364548768,72.1416656,"No",3,4
"296",6037135102,0.322984194,69.45977159,"No",3,4
"297",6037135111,0.262695429,65.90529963,"No",3,4
"298",6037135113,0.432189554,76.337739,"No",4,4
"299",6037135114,0.015586648,50.32721673,"No",3,3
"300",6037135201,0.225726414,63.33889388,"No",3,4
"301",6037135202,0.417236535,75.47799307,"No",4,4
"302",6037135203,0.364667058,72.18016168,"No",3,4
"303",6037137103,0.435302358,76.40189914,"No",4,4
"304",6037137104,0.382888372,73.41203644,"No",3,4
"305",6037137201,0.121998336,56.88438342,"No",3,3
"306",6037137301,0.525438161,81.21390992,"No",4,5
"307",6037137302,0.704466738,89.61888875,"No",4,5
"308",6037137401,0.572824945,83.7931477,"No",4,5
"309",6037137402,0.093642706,55.28037983,"No",3,3
"310",6037137501,0.207374489,62.22250738,"No",3,4
"311",6037137502,0.311730058,68.76684204,"No",3,4
"312",6037137504,0.951291132,96.44552804,"No",4,5
"313",6037138000,0.681273885,88.56666239,"No",4,5
"314",6037139001,0.459434544,77.80059027,"No",4,4
"315",6037139200,0.263816803,65.94379571,"No",3,4
"316",6037139301,0.176188988,60.36186321,"No",3,4
"317",6037139302,-0.5976217,15.52675478,"Yes",1,1
"318",6037139303,-0.285407559,32.33671243,"No",2,2
"319",6037139401,-0.03544274,47.56833055,"No",2,3
"320",6037139402,0.352806437,71.4744001,"No",3,4
"321",6037139502,0.248733799,64.87873733,"No",3,4
"322",6037139503,-0.198495539,37.96997305,"No",2,2
"323",6037139504,-0.114516046,42.91030412,"No",2,3
"324",6037139600,0.448743211,77.21031695,"No",4,4
"325",6037139701,0.755946854,91.63351726,"No",4,5
"326",6037139702,0.774258551,92.17246247,"No",4,5
"327",6037139703,0.651944868,87.34761966,"No",4,5
"328",6037139801,0.835914134,93.94328243,"No",4,5
"329",6037139802,0.663378768,87.70691646,"No",4,5
"330",6037141101,0.36448503,72.12883357,"No",3,4
"331",6037141102,0.478856463,78.6603362,"No",4,4
"332",6037141201,0.338527127,70.56332606,"No",3,4
"333",6037141202,0.271216395,66.45707686,"No",3,4
"334",6037141302,0.425636937,76.06826639,"No",4,4
"335",6037141303,0.07912223,54.30514564,"No",3,3
"336",6037141304,0.291579504,67.65045554,"No",3,4
"337",6037141400,0.467239666,78.15988708,"No",4,4
"338",6037141500,0.867208411,94.63621199,"No",4,5
"339",6037141600,0.959487508,96.58668035,"No",4,5
"340",6037141700,1.032809588,97.74156294,"No",4,5
"341",6037143100,0.636980754,86.80867445,"No",4,5
"342",6037143200,0.332860262,70.25535737,"No",3,4
"343",6037143300,0.412612943,75.18285641,"No",4,4
"344",6037143400,0.640334925,86.92416271,"No",4,5
"345",6037143500,0.595888634,84.94803028,"No",4,5
"346",6037143602,0.372175585,72.57795457,"No",3,4
"347",6037143603,0.341972187,70.71731041,"No",3,4
"348",6037143604,0.374834606,72.79609906,"No",3,4
"349",6037143700,0.7555819,91.62068523,"No",4,5
"350",6037143800,0.597639182,85.03785448,"No",4,5
"351",6037143901,0.889417904,95.14949313,"No",4,5
"352",6037143902,0.795477983,92.8140639,"No",4,5
"353",6037181000,0.616918525,86.06441678,"No",4,5
"354",6037181300,0.356667886,71.75670474,"No",3,4
"355",6037181400,0.239629572,64.27563198,"No",3,4
"356",6037181500,0.518247698,80.95726934,"No",4,5
"357",6037181600,0.175756599,60.3105351,"No",3,4
"358",6037183101,0.171491877,59.97690235,"No",3,3
"359",6037183103,-0.282429775,32.52919287,"No",2,2
"360",6037183104,0.051094752,52.38034133,"No",3,3
"361",6037183220,-0.305756267,31.23315796,"No",2,2
"362",6037183221,0.100432785,55.72950083,"No",3,3
"363",6037183222,-0.104225279,43.46208136,"No",2,3
"364",6037183300,0.003716603,49.81393558,"No",2,3
"365",6037183401,-0.108127362,43.24393687,"No",2,3
"366",6037183402,-0.036710577,47.51700244,"No",2,3
"367",6037183510,-0.018819058,48.53073271,"No",2,3
"368",6037183520,-0.295708224,31.73360708,"No",2,2
"369",6037183610,-0.429025153,24.06005389,"Yes",1,2
"370",6037183620,-0.025149147,48.12010779,"No",2,3
"371",6037183701,0.111225939,56.31977416,"No",3,3
"372",6037183702,0.028217075,51.14846657,"No",3,3
"373",6037183810,-0.371628437,26.9215963,"No",2,2
"374",6037183820,-0.555269639,17.55421532,"Yes",1,1
"375",6037185100,-0.216591144,36.78942641,"No",2,2
"376",6037185202,-0.009416105,49.03118183,"No",2,3
"377",6037185203,-0.259038464,34.12036443,"No",2,2
"378",6037185204,0.256583937,65.45617862,"No",3,4
"379",6037185310,-0.728473656,9.880662133,"Yes",1,1
"380",6037185320,-0.564980042,17.01527011,"Yes",1,1
"381",6037186100,0.066807323,53.50955986,"No",3,3
"382",6037186201,-0.068561556,45.51520595,"No",2,3
"383",6037186202,0.354876321,71.65404851,"No",3,4
"384",6037186203,0.214969759,62.6331323,"No",3,4
"385",6037186301,-0.419974507,24.34235853,"Yes",1,2
"386",6037186302,-0.095424446,44.01385859,"No",2,3
"387",6037186401,-0.481752917,21.21134351,"Yes",1,2
"388",6037186403,-0.303478757,31.34864622,"No",2,2
"389",6037186404,-0.196206683,38.16245348,"No",2,2
"390",6037187101,0.138381466,57.96227384,"No",3,3
"391",6037187102,-0.032645179,47.68381881,"No",2,3
"392",6037187200,-0.265740953,33.68407545,"No",2,2
"393",6037187300,0.42033187,75.73463365,"No",4,4
"394",6037188100,-0.080752924,44.88643655,"No",2,3
"395",6037188201,0.388228916,73.7071731,"No",3,4
"396",6037188202,0.150259491,58.53971513,"No",3,3
"397",6037188300,0.180298608,60.63133581,"No",3,4
"398",6037189101,0.120298519,56.78172719,"No",3,3
"399",6037189102,0.323588843,69.5110997,"No",3,4
"400",6037189201,-0.018886049,48.50506865,"No",2,3
"401",6037189202,0.326490114,69.74207622,"No",3,4
"402",6037189300,0.827919124,93.62248171,"No",4,5
"403",6037189400,0.508081908,80.26433979,"No",4,5
"404",6037189500,-0.061819255,46.00282305,"No",2,3
"405",6037189600,-0.215253495,36.87925061,"No",2,2
"406",6037189701,0.304569672,68.42037726,"No",3,4
"407",6037189702,0.494114556,79.52008212,"No",4,4
"408",6037189800,0.404172838,74.7337354,"No",3,4
"409",6037189902,-0.020479861,48.38958039,"No",2,3
"410",6037189903,0.206860824,62.17117926,"No",3,4
"411",6037189904,-0.060448359,46.07981522,"No",2,3
"412",6037189905,0.223476697,63.22340562,"No",3,4
"413",6037190100,-0.209973799,37.22571539,"No",2,2
"414",6037190201,-0.68164421,11.80546644,"Yes",1,1
"415",6037190202,-0.326967418,29.75747466,"No",2,2
"416",6037190301,-0.243114086,34.9544463,"No",2,2
"417",6037190401,-0.239338122,35.21108687,"No",2,2
"418",6037190402,-0.643151518,13.66611061,"Yes",1,1
"419",6037190510,-0.787356487,8.045682022,"Yes",1,1
"420",6037190520,-0.318157638,30.34774798,"No",2,2
"421",6037190700,-0.150327998,40.80585141,"No",2,3
"422",6037190801,-0.555626381,17.50288721,"Yes",1,1
"423",6037190802,-0.434509658,23.80341332,"Yes",1,2
"424",6037190901,-0.688589153,11.5616579,"Yes",1,1
"425",6037190902,-0.663631411,12.78070063,"Yes",1,1
"426",6037191000,-0.247028485,34.72346978,"No",2,2
"427",6037191110,-0.418284041,24.45784679,"Yes",1,2
"428",6037191120,-0.789123435,7.943025792,"Yes",1,1
"429",6037191201,-0.474011158,21.62196843,"Yes",1,2
"430",6037191203,-0.523913801,19.02989863,"Yes",1,1
"431",6037191204,-0.378297621,26.58796356,"No",2,2
"432",6037191301,-0.613026692,14.9108174,"Yes",1,1
"433",6037191302,-0.107906875,43.2567689,"No",2,3
"434",6037191410,-0.652810172,13.26831772,"Yes",1,1
"435",6037191420,-0.714125535,10.4452714,"Yes",1,1
"436",6037191500,-0.424429585,24.21403824,"Yes",1,2
"437",6037191610,-0.436817677,23.71358912,"Yes",1,2
"438",6037191620,-0.627409998,14.44886437,"Yes",1,1
"439",6037191710,-0.596515905,15.61657898,"Yes",1,1
"440",6037191720,-0.564263363,17.10509432,"Yes",1,1
"441",6037191810,-0.404202782,25.3560888,"No",2,2
"442",6037191820,-0.345617601,28.65392018,"No",2,2
"443",6037191901,-0.167977625,39.75362505,"No",2,2
"444",6037191902,0.547623207,82.34312845,"No",4,5
"445",6037192001,0.279359108,66.97035801,"No",3,4
"446",6037192002,0.675398427,88.24586167,"No",4,5
"447",6037192300,0.618239434,86.15424099,"No",4,5
"448",6037192410,0.18473922,60.8494803,"No",3,4
"449",6037192420,-0.184774701,38.81688695,"No",2,2
"450",6037192510,-0.352558463,28.03798281,"No",2,2
"451",6037192520,-0.558184965,17.29757475,"Yes",1,1
"452",6037192610,-0.808932696,7.339920441,"Yes",1,1
"453",6037192620,-0.557027184,17.38739895,"Yes",1,1
"454",6037192700,-0.58135518,16.32234056,"Yes",1,1
"455",6037194101,0.381011945,73.29654818,"No",3,4
"456",6037194102,0.59341098,84.79404594,"No",4,5
"457",6037194200,0.729748645,90.54279482,"No",4,5
"458",6037194300,0.793724818,92.78839985,"No",4,5
"459",6037194401,0.441808622,76.82535609,"No",4,4
"460",6037194402,0.448964434,77.23598101,"No",4,4
"461",6037194500,0.255104821,65.31502631,"No",3,4
"462",6037195100,0.626142938,86.39804953,"No",4,5
"463",6037195201,0.365919126,72.2314898,"No",3,4
"464",6037195202,0.676210778,88.31002181,"No",4,5
"465",6037195300,0.337343276,70.48633389,"No",3,4
"466",6037195400,0.4481534,77.18465289,"No",4,4
"467",6037195500,0.159823457,59.16848454,"No",3,3
"468",6037195600,-0.271186807,33.29911459,"No",2,2
"469",6037195710,-0.416760166,24.5989991,"Yes",1,2
"470",6037195720,-0.335162136,29.21852945,"No",2,2
"471",6037195802,-0.506386562,19.92814064,"Yes",1,1
"472",6037195803,0.150751206,58.57821122,"No",3,3
"473",6037195804,-0.248269964,34.58231746,"No",2,2
"474",6037195901,0.168926159,59.79725395,"No",3,3
"475",6037195902,0.299850995,68.18940074,"No",3,4
"476",6037195903,-0.018889133,48.49223662,"No",2,3
"477",6037197200,-0.243152999,34.94161427,"No",2,2
"478",6037197300,0.053632393,52.53432568,"No",3,3
"479",6037197410,0.222730203,63.18490953,"No",3,4
"480",6037197420,-0.173431613,39.48415244,"No",2,2
"481",6037197500,-0.141786483,41.25497241,"No",2,3
"482",6037197600,-0.18972127,38.49608623,"No",2,2
"483",6037197700,-0.509918398,19.74849224,"Yes",1,1
"484",6037199000,-0.303576466,31.32298216,"No",2,2
"485",6037199110,-0.351752348,28.08931092,"No",2,2
"486",6037199120,-0.805644016,7.404080585,"Yes",1,1
"487",6037199201,-0.67474877,12.25458745,"Yes",1,1
"488",6037199202,-0.335741896,29.16720133,"No",2,2
"489",6037199300,-0.052272964,46.59309637,"No",2,3
"490",6037199400,-0.648585191,13.42230207,"Yes",1,1
"491",6037199700,-0.520519258,19.23521109,"Yes",1,1
"492",6037199800,-0.737965733,9.611189529,"Yes",1,1
"493",6037199900,-0.811166318,7.211600154,"Yes",1,1
"494",6037201110,-0.438557493,23.62376492,"Yes",1,2
"495",6037201120,-0.509008633,19.79982035,"Yes",1,1
"496",6037201200,-0.505349642,20.03079687,"Yes",1,2
