"GEOID","Pop_total","Limited_Eng","B16004_001E","Poverty","B17021_001E","Uninsured","B27010_001E","NonHisp_asian","NonHisp_pi","NonHisp_black","NonHisp_white","Hisp","NonHisp_ai","Male","Female","Age_5under","Age_5to14","Age_15to17","Age_18to20","Age_21to64","Age_65above","vac_per"
"060371894003",957,0,908,150,957,37,957,62,0,40,693,81,0,445,512,49,32,12,9,785,70,69.6
"060375552113",2823,841,2670,695,2823,472,2823,251,0,0,66,2506,0,1590,1233,153,385,154,218,1573,340,56.4
"060375552112",676,150,590,300,676,46,676,1,0,4,3,657,0,301,375,86,54,46,43,361,86,56.4
"060375708002",1405,0,1308,52,1397,0,1405,72,0,125,665,536,0,625,780,97,297,16,62,818,115,64.6
"060375708001",1098,110,1066,21,1098,77,1077,258,9,25,565,221,0,495,603,32,167,36,44,649,170,64.6
"060375708004",1092,49,1002,21,1072,66,1092,152,0,0,542,316,20,540,552,90,96,36,23,812,35,64.6
"060375708005",788,0,753,0,788,47,788,183,0,27,330,227,0,328,460,35,60,6,49,510,128,64.6
"060374070022",1712,465,1609,241,1712,274,1712,157,0,0,44,1509,0,915,797,103,173,67,73,1006,290,NA
"060373014004",1007,111,954,11,1007,5,1007,45,0,0,846,10,106,434,573,53,200,4,18,519,213,55.2
"060373014001",953,42,904,7,953,0,953,105,0,0,683,53,0,426,527,49,136,63,61,486,158,55.2
"060373014003",504,0,483,9,504,9,504,19,0,0,475,10,0,182,322,21,43,14,11,322,93,55.2
"060373015011",765,109,744,13,765,19,765,13,17,5,613,101,0,341,424,21,71,22,15,456,180,55.2
"060373017012",1408,83,1349,59,1408,70,1408,109,0,10,678,533,0,788,620,59,110,51,24,937,227,55.2
"060373021041",784,143,768,106,784,139,784,129,0,9,213,372,0,433,351,16,95,53,0,605,15,55.2
"060377003001",1761,0,1727,60,1761,105,1761,78,0,18,1387,110,0,894,867,34,10,71,0,1496,150,69.7
"060377003002",1332,0,1332,88,1332,129,1332,55,0,67,853,271,0,809,523,0,0,0,0,1186,146,69.7
"060377015011",1711,17,1601,116,1711,0,1711,47,0,0,1368,133,0,800,911,110,91,90,52,1093,275,75.5
"060377015012",1323,0,1155,101,1323,0,1323,200,0,0,1031,62,0,623,700,168,38,0,0,934,183,75.5
"060377017011",1569,66,1514,147,1569,107,1569,183,0,78,966,209,23,877,692,55,116,71,0,1137,190,75.5
"060377017012",1445,25,1363,116,1445,71,1445,109,3,139,681,406,0,704,741,82,196,72,24,838,233,75.5
"060371331004",1227,139,1153,76,1227,190,1227,132,0,40,619,336,28,652,575,74,226,3,0,778,146,65.8
"060371341041",2559,417,2408,570,2552,395,2552,627,0,217,499,1172,0,1431,1128,151,416,125,89,1484,294,64.9
"060372123051",3025,1062,2806,852,3016,844,3025,592,0,99,130,2120,44,1630,1395,219,480,112,61,1964,189,59.8
"060373201002",1218,204,1206,31,1208,92,1218,0,0,0,85,1133,0,537,681,12,169,54,68,830,85,59.6
"060373201003",2431,423,2272,406,2431,226,2431,169,0,125,101,2036,0,1236,1195,159,328,119,125,1464,236,59.6
"060374002043",1709,0,1643,0,1697,155,1697,397,0,38,1188,53,0,992,717,66,196,119,0,894,434,62.5
"060374002041",2805,72,2770,73,2805,27,2805,268,0,18,1576,830,25,1536,1269,35,325,222,40,1608,575,60.8
"060374003021",1581,20,1384,32,1581,48,1581,96,153,0,705,608,0,885,696,197,311,72,66,804,131,60.8
"060374011012",1562,45,1439,186,1473,101,1473,136,0,91,520,776,15,632,930,123,215,74,24,807,319,63.7
"060374011011",1318,12,1244,0,1318,75,1318,228,0,0,293,685,24,675,643,74,150,71,129,673,221,63.7
"060375339021",2392,531,2283,455,2392,283,2392,0,9,0,56,2327,0,1219,1173,109,378,77,160,1483,185,55.5
"060375342032",1795,587,1684,515,1740,216,1795,0,5,7,31,1752,0,871,924,111,300,89,75,940,280,55.5
"060375344051",3110,730,2874,948,3103,590,3110,32,0,11,17,3017,9,1502,1608,236,696,150,75,1746,207,53.9
"060375345011",1212,327,1142,138,1212,222,1212,0,0,0,28,1184,0,639,573,70,169,21,64,759,129,55.2
"060375345013",2555,558,2454,467,2555,440,2555,0,0,4,53,2447,5,1354,1201,101,528,96,201,1451,178,55.2
"060375347001",4435,1271,4217,430,4427,515,4435,18,0,0,89,4306,16,2212,2223,218,458,214,199,2721,625,60.3
"060375355012",1684,535,1580,349,1675,265,1684,6,4,0,53,1599,0,832,852,104,288,67,46,1024,155,60.1
"060375358042",3208,755,3032,777,3208,444,3208,0,0,52,10,3146,0,1369,1839,176,533,293,205,1767,234,60.1
"060375358041",2120,591,1976,766,2081,291,2120,0,0,0,48,2061,11,1012,1108,144,408,120,81,1244,123,60.1
"060375402023",841,149,726,21,841,123,841,0,0,61,0,780,0,498,343,115,124,0,3,525,74,54.7
"060375402024",1055,255,1023,251,998,300,998,12,0,0,56,964,23,593,462,32,213,18,75,636,81,54.7
"060371851001",1920,69,1844,89,1920,67,1920,94,0,50,608,1150,0,881,1039,76,210,77,23,1348,186,64.5
"060371853202",998,198,925,466,997,164,998,51,0,7,96,844,0,483,515,73,142,82,33,595,73,65.2
"060371861004",900,72,888,28,900,59,900,247,0,0,245,383,0,396,504,12,86,50,46,542,164,66.1
"060371861001",1307,58,1214,91,1306,36,1307,344,0,83,456,357,0,573,734,93,105,8,1,975,125,66.1
"060371861002",1087,42,1010,74,1087,40,1087,188,0,18,497,318,0,551,536,77,129,15,16,660,190,66.1
"060372737002",1055,0,1046,242,1055,43,1055,35,0,110,632,246,0,526,529,9,175,44,10,744,73,71.4
"060372737001",1047,51,945,49,1047,133,1047,38,0,0,652,283,0,581,466,102,49,59,0,754,83,71.4
"060372753022",2576,60,2444,314,2576,161,2576,318,0,196,1822,172,0,1043,1533,132,221,0,33,1784,406,70.1
"060372933011",3108,209,2996,266,3083,199,3095,1530,0,42,877,434,0,1572,1536,112,263,123,78,1840,692,59
"060372049201",2025,426,1859,625,1990,213,2025,0,0,23,41,1956,0,1096,929,166,399,111,98,1012,239,55.8
"060372049202",726,286,681,173,726,36,726,0,0,0,6,720,0,411,315,45,62,29,11,431,148,55.8
"060372063002",2662,37,2640,2070,2625,457,2662,23,0,1302,666,459,76,1829,833,22,15,0,41,2357,227,66.6
"060371193201",4906,1020,4646,616,4906,650,4906,861,0,296,270,3426,0,2390,2516,260,764,210,286,3009,377,56.3
"060371200301",2666,848,2455,834,2666,707,2666,168,0,72,84,2342,0,1263,1403,211,416,105,136,1539,259,56.3
"060371210201",731,63,731,24,731,0,731,86,0,0,296,337,0,349,382,0,62,28,25,516,100,55.4
"060371210203",890,120,851,85,890,38,890,124,0,6,240,512,0,426,464,39,54,72,44,567,114,55.4
"060372402002",2758,473,2557,629,2745,461,2758,86,0,426,0,2246,0,1383,1375,201,508,170,84,1702,93,44.4
"060372423002",1003,182,929,583,1003,72,1003,0,0,24,0,979,0,540,463,74,418,61,20,367,63,45.5
"060375521001",1118,98,1100,225,1109,70,1118,108,0,34,235,741,0,581,537,18,131,103,62,704,100,61.9
"060375521002",1669,539,1513,449,1669,83,1669,372,0,34,49,1146,0,695,974,156,268,17,28,562,638,61.9
"060375521005",1586,69,1507,39,1586,161,1586,229,0,72,86,1191,0,823,763,79,310,81,114,924,78,61.9
"060375521003",1173,78,1028,47,1173,106,1173,44,0,60,170,899,0,573,600,145,153,88,67,565,155,61.9
"060375526014",1329,154,1215,42,1329,116,1329,75,0,175,125,934,8,568,761,114,174,29,55,861,96,61.9
"060375526011",1237,243,1212,11,1237,78,1237,25,0,0,0,1212,0,629,608,25,134,56,145,838,39,61.9
"060379102022",1282,44,1248,226,1282,16,1282,71,11,37,715,425,9,627,655,34,111,27,88,704,318,41.4
"060379102021",4541,147,4274,227,4541,101,4541,533,0,230,2325,1265,7,2302,2239,267,602,254,136,2745,537,41.4
"060379104042",2973,384,2796,525,2963,337,2973,145,0,340,359,2080,0,1490,1483,177,511,88,133,1678,386,52.9
"060379104041",1311,40,1211,139,1311,96,1311,56,0,92,201,916,0,572,739,100,222,69,58,766,96,52.9
"060374083031",4183,592,4016,139,4162,378,4183,745,0,51,565,2822,0,2063,2120,167,323,96,259,2480,858,62.9
"060374086231",3268,604,3132,258,3268,273,3268,1558,0,87,525,1003,0,1508,1760,136,348,139,80,1705,860,67.7
"060374086253",1458,109,1417,59,1450,101,1458,798,0,0,343,291,14,842,616,41,180,77,47,865,248,67.7
"060374086251",1375,137,1254,202,1375,58,1375,762,0,0,186,414,0,791,584,121,145,65,24,738,282,67.7
"060374086252",1381,69,1243,86,1381,87,1350,641,0,0,92,638,0,701,680,138,212,0,66,707,258,67.7
"060374301022",1659,445,1605,72,1659,183,1659,160,0,19,162,1238,80,851,808,54,124,64,134,1050,233,68.3
"060374301021",1595,379,1542,128,1595,179,1595,140,0,14,92,1338,0,669,926,53,153,83,111,944,251,68.3
"060374307014",1234,110,1130,139,1234,36,1234,643,0,0,569,22,0,608,626,104,122,23,78,713,194,72.1
"060373021042",1502,210,1395,93,1502,198,1502,622,0,72,620,181,0,668,834,107,133,33,0,943,286,55.2
"060374807033",1945,61,1842,67,1945,37,1945,786,0,0,972,162,0,866,1079,103,246,68,100,1128,300,78
"060374807032",527,57,477,41,527,35,527,213,0,24,175,103,0,263,264,50,40,7,0,326,104,78
"060374809022",1089,403,1059,219,1089,74,1089,606,0,8,38,436,0,510,579,30,127,79,7,717,129,71.5
"060374809031",3248,1082,3025,660,3156,382,3156,2092,0,28,195,855,6,1599,1649,223,236,141,104,1944,600,71.5
"060374810021",1549,194,1459,15,1549,0,1549,899,0,0,185,465,0,701,848,90,73,0,51,1018,317,71.5
"060374810022",3039,633,2757,583,3039,417,3039,1305,28,14,331,1342,0,1528,1511,282,382,14,73,1861,427,71.5
"060374811022",765,305,645,172,765,97,765,630,0,0,20,115,0,343,422,120,34,26,0,401,184,74.1
"060374812021",3309,747,3176,385,3302,265,3309,1989,0,7,139,1156,0,1631,1678,133,307,66,40,2323,440,68.9
"060374812022",1988,534,1863,234,1979,150,1988,1025,0,0,249,633,0,966,1022,125,176,22,22,1237,406,68.9
"060374818003",655,91,624,45,648,21,655,324,0,0,74,245,0,334,321,31,75,18,18,325,188,71.5
"060374818002",1315,203,1265,75,1315,39,1315,931,0,6,176,153,0,680,635,50,129,23,42,728,343,71.5
"060374820022",3320,466,3104,551,3312,402,3312,1451,0,0,75,1758,0,1737,1583,216,614,215,42,1890,343,76.1
"060374820023",1225,236,1225,16,1225,114,1225,1012,0,97,58,46,0,640,585,0,21,70,99,706,329,76.1
"060374820024",1054,148,1034,50,1054,92,1054,815,12,0,101,126,0,273,781,20,31,14,46,719,224,76.1
"060379005042",5793,193,5270,675,5750,293,5788,357,0,1004,1232,3141,0,2831,2962,523,1064,247,145,3280,534,45.8
"060371345201",3714,707,3437,618,3714,646,3714,540,3,152,524,2446,0,1709,2005,277,496,97,141,2314,389,58.6
"060371351113",992,8,798,41,992,17,992,550,0,12,314,92,0,521,471,194,79,6,0,633,80,58.6
"060371351112",1025,14,959,49,1025,17,1025,120,0,17,657,178,0,469,556,66,94,49,37,611,168,58.6
"060372714003",1698,0,1628,21,1698,27,1698,213,0,0,1332,34,0,859,839,70,316,34,55,760,463,72.4
"060372714001",580,0,517,0,580,0,580,48,0,0,297,177,0,252,328,63,85,19,0,258,155,72.4
"060372717012",795,19,757,50,774,30,795,198,0,0,461,136,0,332,463,38,115,14,14,504,110,70.4
"060372717014",1480,122,1437,189,1480,166,1480,370,31,294,462,224,21,639,841,43,45,0,0,1229,163,70.4
"060372717011",967,0,852,88,956,28,956,170,0,49,717,30,0,564,403,115,167,0,2,485,198,70.4
"060373005023",1916,247,1861,49,1916,273,1916,548,0,1,878,420,0,902,1014,55,287,128,58,1151,237,69.9
"060373010004",1481,105,1388,131,1481,92,1481,124,7,76,870,177,0,648,833,93,149,37,40,885,277,55.2
"060373010001",1056,1,877,365,1056,9,1056,211,0,10,643,163,0,540,516,179,166,10,9,505,187,55.2
"060373016023",1314,93,1215,12,1314,163,1314,158,0,7,419,683,0,594,720,99,189,0,0,908,118,55.2
"060373112001",869,17,801,39,864,21,864,52,0,83,549,147,0,439,430,68,40,30,17,553,161,67.2
"060373112003",1348,28,1306,60,1348,34,1348,16,0,0,742,452,0,667,681,42,115,23,68,785,315,67.2
"060374008001",6967,116,6785,445,3120,232,6967,1562,21,337,3317,1461,9,2837,4130,182,322,121,2203,3557,582,63.7
"060374017043",2249,267,2150,231,2170,168,2198,675,0,100,742,699,11,943,1306,99,203,22,102,1164,659,56.4
"060374617002",921,19,836,28,905,0,921,92,0,51,672,86,0,418,503,85,70,17,0,422,327,72.9
"060374801013",1217,272,1112,166,1217,52,1217,1015,0,0,125,26,15,612,605,105,77,23,36,725,251,73.6
"060374801011",1776,367,1636,202,1776,67,1776,1273,0,0,189,241,0,881,895,140,112,83,92,1024,325,73.6
"060374808021",500,242,500,76,461,12,461,355,3,5,11,118,0,264,236,0,30,2,0,290,178,71.5
"060374808022",2662,423,2478,209,2651,145,2662,818,0,0,179,1565,0,1267,1395,184,123,78,107,1620,550,71.5
"060372133102",1691,640,1521,349,1691,586,1691,288,0,0,0,1380,23,930,761,170,176,8,40,1188,109,59.8
"060372133101",1324,502,1313,254,1324,343,1324,636,0,67,61,560,0,650,674,11,50,45,26,968,224,59.8
"060372140001",999,0,880,10,999,10,999,10,0,0,896,93,0,526,473,119,230,77,11,501,61,64.8
"060372140003",1134,14,1067,48,1134,58,1134,2,0,3,1050,55,0,536,598,67,187,52,32,551,245,64.8
"060372140002",1303,233,1184,0,1303,25,1303,120,0,0,1001,80,0,597,706,119,318,100,19,535,212,64.8
"060372140004",841,37,766,48,841,0,841,0,0,12,729,85,0,380,461,75,100,21,0,489,156,64.8
"060377031002",916,0,905,27,916,0,916,0,0,731,82,74,0,429,487,11,79,106,0,530,190,62.7
"060377031003",1646,0,1646,63,1646,3,1646,64,0,1134,200,184,0,757,889,0,161,14,97,1063,311,62.7
"060377031004",909,13,887,96,909,92,909,0,0,634,9,178,0,317,592,22,105,15,0,598,169,62.7
"060377031006",1292,0,1148,258,1292,26,1235,0,0,948,41,64,82,668,624,144,166,48,0,771,163,62.7
"060377031005",758,1,758,128,725,24,749,55,0,599,65,0,0,300,458,0,43,15,0,374,326,62.7
"060379108071",3639,120,3420,218,3602,111,3639,216,0,167,1833,1293,0,1790,1849,219,601,239,143,2163,274,58
"060379108072",2785,92,2555,121,2778,59,2785,298,0,135,1329,991,0,1305,1480,230,319,73,112,1650,401,65.6
"060376008013",465,21,455,44,465,8,465,0,0,390,7,68,0,245,220,10,134,13,7,200,101,54.9
"060376009122",2264,523,2058,436,2264,349,2264,0,0,319,90,1855,0,1171,1093,206,296,121,81,1410,150,54.9
"060376009123",1035,333,1000,111,1014,111,1035,31,0,136,72,796,0,543,492,35,91,19,62,684,144,54.9
"060376014024",1235,298,1199,218,1235,179,1235,0,0,0,70,1148,0,664,571,36,64,68,109,777,181,54.9
"060376014023",736,116,630,0,736,67,736,9,0,14,19,694,0,374,362,106,72,47,14,395,102,54.9
"060376015021",2327,420,2017,675,2327,247,2327,117,0,31,29,2150,0,1121,1206,310,452,61,104,1270,130,56.3
"060376015022",1732,489,1675,294,1732,508,1732,0,0,0,76,1656,0,976,756,57,409,123,166,912,65,56.3
"060376021033",2694,361,2483,683,2694,323,2694,73,0,586,17,1877,0,1309,1385,211,510,58,77,1651,187,56.8
"060375015041",1169,142,1142,310,1169,20,1169,160,0,31,220,710,13,438,731,27,107,45,30,521,439,62
"060374023011",2586,295,2413,402,2516,337,2570,237,0,54,215,2041,18,1245,1341,173,480,136,96,1488,213,56.4
"060374023012",2878,433,2483,521,2844,562,2844,272,2,75,198,2264,0,1218,1660,395,377,79,145,1672,210,56.4
"060374024031",992,315,930,21,992,151,992,26,0,0,0,881,0,460,532,62,32,50,75,731,42,56.4
"060374024032",4239,430,3928,154,2761,281,4232,814,10,218,863,2175,0,2029,2210,311,261,166,1070,2089,342,56.4
"060371343023",1385,55,1311,128,1373,25,1385,298,0,69,800,206,0,774,611,74,106,36,49,882,238,70.4
"060371343022",1739,351,1677,128,1739,289,1739,485,0,0,555,613,0,810,929,62,115,29,137,1194,202,70.4
"060371343021",988,101,878,295,988,66,988,67,0,0,504,417,0,422,566,110,200,27,30,535,86,70.4
"060371343032",1030,71,1002,46,1030,99,1030,110,0,76,602,242,0,468,562,28,81,19,26,722,154,58.6
"060371343031",1387,270,1293,103,1355,226,1387,106,0,0,164,1104,0,521,866,94,114,56,109,945,69,58.6
"060371343033",1396,247,1346,78,1396,185,1396,219,0,0,423,610,54,736,660,50,105,93,10,862,276,58.6
"060371343034",2129,123,2071,314,2026,115,2026,443,0,24,1091,417,0,1075,1054,58,186,78,116,1239,452,70.4
"060371973003",1587,185,1561,197,1587,169,1587,194,0,50,832,483,0,997,590,26,107,8,8,1253,185,69.4
"060371973002",1106,95,1053,191,1106,285,1106,275,0,15,361,446,0,543,563,53,49,18,65,842,79,69.4
"060371210202",1989,324,1867,434,1971,303,1989,227,0,82,405,1275,0,1042,947,122,268,52,126,1285,136,55.4
"060371220002",2560,485,2478,417,2560,567,2560,235,0,155,762,1408,0,1432,1128,82,239,41,156,1646,396,55.4
"060371220001",2274,290,2200,27,2274,109,2274,194,0,0,1132,765,0,1024,1250,74,268,65,85,1429,353,55.4
"060371230202",994,247,944,160,941,181,994,16,0,46,110,803,0,487,507,50,153,62,40,550,139,57.7
"060371230201",2256,374,2067,346,2246,252,2256,79,0,4,163,1981,0,1113,1143,189,265,77,127,1304,294,57.7
"060371238001",1666,163,1524,508,1664,66,1666,0,0,33,1071,545,0,1003,663,142,185,31,44,1067,197,55.4
"060371238003",2410,271,2393,400,2410,175,2410,84,0,305,1334,643,0,996,1414,17,335,109,64,1524,361,55.4
"060371240004",1025,57,988,126,1025,18,1025,60,0,0,832,83,0,502,523,37,145,16,16,553,258,66.2
"060371240003",1490,152,1406,175,1490,1,1490,55,0,91,753,427,0,789,701,84,106,60,0,906,334,66.2
"060371243003",851,115,842,125,804,56,804,53,0,20,378,378,0,383,468,9,59,8,9,562,204,55.4
"060371243002",1324,211,1309,318,1324,96,1324,102,0,12,375,822,0,648,676,15,223,61,26,803,196,55.4
"060371245002",1276,206,1233,106,1276,112,1276,45,0,14,799,346,0,660,616,43,88,0,56,928,161,53.3
"060371251003",596,98,557,218,596,89,596,5,0,0,364,212,0,168,428,39,26,0,0,343,188,66.2
"060375034021",2256,42,2156,195,2256,123,2256,105,0,0,666,1475,0,1132,1124,100,322,78,82,1407,267,62
"060375034023",723,34,698,21,723,15,723,17,0,11,236,454,5,368,355,25,71,23,0,469,135,62
"060375037012",2448,241,2277,126,2434,159,2448,116,0,0,1143,1189,0,1080,1368,171,249,31,119,1570,308,52.2
"060375038021",1439,44,1401,118,1439,34,1439,503,0,0,421,436,0,775,664,38,171,59,73,868,230,62.4
"060375038022",1080,33,1017,48,1070,97,1080,146,0,69,473,382,0,510,570,63,52,0,50,756,159,62.4
"060375301013",1407,209,1316,212,1407,282,1407,0,0,107,152,1148,0,590,817,91,181,50,136,788,161,62.1
"060375301014",486,45,464,40,486,0,486,9,0,0,8,469,0,229,257,22,97,0,5,297,65,62.1
"060375301012",1480,364,1369,402,1480,143,1480,260,0,78,102,866,0,642,838,111,224,21,49,682,393,62.1
"060375305001",1180,290,1127,111,1180,83,1180,57,0,0,64,1059,0,458,722,53,228,24,31,741,103,59
"060375305002",567,173,533,155,567,89,567,0,0,0,21,546,0,191,376,34,40,0,6,403,84,59
"060375305003",1263,375,1218,280,1263,88,1263,138,0,0,0,1125,0,649,614,45,102,42,62,725,287,59
"060375308011",1179,245,1091,301,1179,117,1179,0,0,0,56,1123,0,381,798,88,204,42,38,711,96,59
"060375308021",1556,223,1414,253,1556,126,1556,34,0,0,56,1466,0,860,696,142,181,15,34,995,189,59
"060375308022",1609,408,1553,276,1591,310,1609,9,4,34,46,1516,0,906,703,56,219,56,124,1026,128,59
"060375412001",1198,71,1054,69,1198,49,1198,0,0,553,6,615,0,612,586,144,119,18,40,669,208,48.7
"060375412004",1860,294,1709,274,1860,166,1860,0,0,342,13,1372,0,859,1001,151,492,213,112,773,119,49.3
"060375416052",2131,360,2048,216,2131,407,2107,6,0,401,0,1724,0,1093,1038,83,318,71,133,1352,174,48.7
"060375416051",1236,232,1177,477,1236,223,1236,0,0,248,9,979,0,650,586,59,267,108,39,654,109,48.7
"060372243202",1148,332,1069,393,1148,163,1148,0,0,73,0,1030,24,490,658,79,288,27,59,590,105,53.1
"060372243201",1824,642,1732,468,1805,473,1824,116,0,167,81,1460,0,849,975,92,166,42,152,1057,315,53.1
"060372134011",2047,916,1967,707,2047,750,2047,473,0,51,114,1400,0,857,1190,80,251,75,58,1344,239,53.1
"060372134022",1049,285,968,169,1044,189,1049,258,0,22,91,667,0,542,507,81,84,37,14,711,122,53.1
"060372134023",1737,516,1622,362,1737,336,1737,268,0,92,62,1315,0,712,1025,115,263,112,95,999,153,53.1
"060372733003",765,38,765,89,765,77,765,0,0,92,504,131,0,385,380,0,77,0,0,629,59,71.4
"060379006021",2623,312,2541,405,2623,311,2623,7,0,108,514,1913,0,1536,1087,82,502,129,223,1487,200,45.8
"060379006022",2919,247,2616,938,2919,229,2919,60,0,502,428,1863,2,1398,1521,303,719,65,67,1605,160,45.8
"060379007033",1674,92,1532,569,1674,118,1674,37,0,332,361,907,0,755,919,142,295,101,15,856,265,45.8
"060379007032",1406,82,1305,396,1406,127,1406,19,0,589,421,369,0,664,742,101,84,92,49,932,148,45.8
"060379102012",1940,313,1856,583,1940,106,1940,7,0,202,207,1435,0,1044,896,84,473,134,87,1019,143,52.9
"060379102051",1225,100,1131,192,1225,51,1225,102,10,23,382,635,9,638,587,94,180,16,37,721,177,44.2
"060379200302",2225,44,2054,50,2225,78,2225,367,0,174,1062,549,0,1016,1209,171,275,99,43,1318,319,65.6
"060379108052",3003,35,2811,412,2993,144,3003,120,0,13,2120,646,18,1628,1375,192,329,73,119,1665,625,38.8
"060379108051",1719,54,1613,69,1607,65,1607,59,0,35,1382,204,2,838,881,106,72,80,142,1220,99,38.8
"060379108091",2070,24,1949,84,2070,67,2070,86,0,14,1640,264,0,994,1076,121,234,32,74,1207,402,65.6
"060375356061",2007,571,1891,310,2007,380,2007,0,0,15,39,1953,0,912,1095,116,413,104,135,1038,201,60.1
"060375342021",2445,654,2251,686,2445,502,2445,0,0,0,166,2279,0,1337,1108,194,355,110,244,1325,217,55.5
"060375342022",1678,388,1593,559,1666,448,1678,0,0,0,26,1652,0,877,801,85,416,92,117,857,111,55.5
"060375342023",1625,432,1545,863,1569,174,1625,14,0,14,169,1428,0,904,721,80,312,102,138,843,150,55.5
"060375349002",2434,596,2272,428,2434,423,2434,0,0,0,16,2418,0,1312,1122,162,416,154,187,1378,137,53.2
"060375349004",1851,575,1773,23,1851,196,1851,0,0,0,0,1851,0,971,880,78,322,62,75,1160,154,53.2
"060375349003",1091,275,1059,150,1091,110,1091,19,0,0,0,1072,0,635,456,32,133,85,38,728,75,53.2
"060375349001",943,238,873,109,943,83,943,0,0,0,10,933,0,345,598,70,57,70,42,602,102,53.2
"060375336031",2505,555,2205,1005,2505,203,2505,0,0,19,71,2415,0,1271,1234,300,362,143,196,1265,239,56.1
"060375336032",3053,453,2728,714,3053,255,3053,0,0,0,342,2662,18,1578,1475,325,453,127,148,1713,287,56.1
"060372244202",668,123,624,219,442,151,668,87,0,145,47,364,0,233,435,44,60,11,205,288,60,51.1
"060372282201",1114,268,1026,451,1114,209,1114,0,0,125,24,961,0,591,523,88,161,64,52,689,60,49.8
"060372282203",1491,578,1434,345,1486,358,1491,0,0,71,17,1353,0,701,790,57,250,60,70,900,154,49.8
"060372283202",1627,395,1464,629,1610,259,1627,0,0,52,0,1575,0,812,815,163,359,75,85,830,115,49.8
"060372283203",900,265,825,250,900,209,900,0,0,51,0,849,0,492,408,75,189,36,47,478,75,49.8
"060372284101",607,218,561,178,607,205,607,6,0,24,9,568,0,308,299,46,68,53,23,394,23,47.6
"060372284201",679,266,631,161,679,232,679,0,0,0,0,674,0,374,305,48,108,35,45,434,9,49
