"GEOID","B16004_001E","B16004_001M","B16004_007E","B16004_007M","B16004_008E","B16004_008M","B16004_012E","B16004_012M","B16004_013E","B16004_013M","B16004_017E","B16004_017M","B16004_018E","B16004_018M","B16004_022E","B16004_022M","B16004_023E","B16004_023M","B16004_029E","B16004_029M","B16004_030E","B16004_030M","B16004_034E","B16004_034M","B16004_035E","B16004_035M","B16004_039E","B16004_039M","B16004_040E","B16004_040M","B16004_044E","B16004_044M","B16004_045E","B16004_045M","B16004_051E","B16004_051M","B16004_052E","B16004_052M","B16004_056E","B16004_056M","B16004_057E","B16004_057M","B16004_061E","B16004_061M","B16004_062E","B16004_062M","B16004_066E","B16004_066M","B16004_067E","B16004_067M","B17021_001E","B17021_001M","B17021_002E","B17021_002M","B27010_001E","B27010_001M","B27010_017E","B27010_017M","B27010_033E","B27010_033M","B27010_050E","B27010_050M","B27010_066E","B27010_066M","B03002_001E","B03002_001M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_004E","B03002_004M","B03002_003E","B03002_003M","B03002_012E","B03002_012M","B03002_005E","B03002_005M"
"060375432012",1957,402,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,175,94,69,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,17,0,12,0,12,0,12,0,12,0,12,0,12,2093,444,414,296,2093,444,4,13,55,44,66,49,0,12,2093,444,0,12,0,12,732,300,37,22,1298,378,7,11
"060375436022",2237,560,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,130,89,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,41,59,69,0,12,0,12,2319,576,57,49,2319,576,0,12,57,66,82,119,0,12,2319,576,1278,510,0,12,167,124,156,90,654,308,0,12
"060375436021",3433,579,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,200,177,74,100,0,12,0,12,112,79,40,66,0,12,0,12,85,81,0,12,29,34,7,15,22,29,0,12,0,12,0,12,3475,595,241,135,3475,595,58,54,127,85,204,162,40,46,3687,620,1362,382,0,12,114,95,804,281,1298,540,0,12
"060375512023",2356,713,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,91,96,88,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,32,0,12,0,12,0,12,0,12,0,12,0,12,2487,751,353,328,2487,751,33,53,211,139,112,111,0,12,2487,751,0,12,0,12,267,346,468,227,1735,633,17,31
"060375512022",501,212,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,28,0,12,0,12,0,12,12,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,30,0,12,0,12,578,263,22,38,578,263,0,12,61,73,66,64,0,12,578,263,73,68,0,12,0,12,93,92,412,270,0,12
"060375536021",3313,372,98,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,218,105,56,63,0,12,0,12,0,12,0,12,0,12,0,12,21,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3550,392,536,303,3562,396,38,42,118,82,215,121,0,12,3562,396,59,49,82,116,886,292,110,74,2408,407,17,27
"060372321201",926,325,23,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,80,54,153,149,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1188,438,437,229,1188,438,0,12,84,66,69,60,0,12,1188,438,0,12,0,12,354,263,0,12,834,371,0,12
"060372321202",1009,322,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,264,126,39,46,0,12,0,12,0,12,0,12,0,12,0,12,72,51,39,42,0,12,0,12,0,12,0,12,0,12,0,12,1152,381,302,232,1152,381,24,37,63,54,90,70,0,12,1152,381,0,12,0,12,157,115,0,12,972,377,23,38
"060372328001",1786,419,14,19,21,29,0,12,0,12,0,12,0,12,0,12,0,12,276,82,196,122,0,12,0,12,0,12,0,12,0,12,0,12,19,20,35,30,0,12,0,12,0,12,0,12,0,12,0,12,1930,445,425,220,1930,445,23,25,144,95,130,73,0,12,1930,445,0,12,0,12,226,191,0,12,1667,373,3,20
"060372346001",1061,332,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,75,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,36,0,12,0,12,0,12,0,12,0,12,0,12,1134,381,493,350,1134,381,27,41,85,85,94,75,0,12,1134,381,23,37,0,12,535,313,39,49,516,268,0,12
"060372346003",970,351,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,22,47,71,0,12,0,12,0,12,0,12,0,12,0,12,21,29,0,12,0,12,0,12,12,19,0,12,0,12,0,12,999,367,256,238,999,367,0,12,26,22,54,84,0,12,999,367,36,42,0,12,427,256,31,42,413,269,0,12
"060372346002",1063,545,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,122,162,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,24,15,24,0,12,0,12,0,12,0,12,0,12,0,12,1072,545,105,69,1072,545,0,12,74,99,66,105,0,12,1072,545,0,12,0,12,564,439,0,12,502,349,0,12
"060372379004",836,328,81,112,0,12,0,12,0,12,0,12,0,12,0,12,0,12,76,113,0,12,0,12,0,12,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,888,382,185,169,888,382,104,166,45,65,42,56,0,12,888,382,0,12,0,12,385,167,0,12,414,354,0,12
"060372379003",852,261,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,896,277,125,171,896,277,14,21,0,12,0,12,0,12,896,277,0,12,0,12,772,236,122,153,2,4,0,12
"060374602001",1078,408,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1078,408,14,32,1078,408,0,12,0,12,9,16,0,12,1078,408,6,16,54,85,573,260,288,135,157,167,0,12
"060374602005",1629,522,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1718,536,0,12,1718,536,0,12,60,74,0,12,0,12,1718,536,311,156,0,12,524,299,595,298,163,187,0,12
"060374602002",1250,495,70,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,84,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1287,550,100,94,1357,577,70,70,84,85,0,12,0,12,1357,577,0,12,0,12,327,236,313,197,676,457,0,12
"060371034002",1069,677,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,23,0,12,0,12,0,12,0,12,0,12,6,13,11,16,0,12,0,12,0,12,0,12,0,12,0,12,1023,672,0,12,1023,672,0,12,0,12,14,23,0,12,1069,677,12,20,0,12,2,4,260,94,750,608,0,12
"060371034003",643,344,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,754,408,62,94,754,408,0,12,0,12,51,91,0,12,754,408,163,279,0,12,0,12,500,285,66,69,0,12
"060371034004",1096,453,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,72,0,12,0,12,0,12,23,39,0,12,31,52,0,12,63,78,0,12,0,12,0,12,1096,453,57,54,1096,453,0,12,43,70,0,12,0,12,1096,453,301,223,0,12,27,38,675,304,43,51,0,12
"060371034001",891,402,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,917,427,202,210,917,427,0,12,14,21,51,94,0,12,917,427,114,166,0,12,29,35,439,235,321,316,0,12
"060375517002",1280,397,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,86,84,21,34,0,12,0,12,8,13,0,12,0,12,0,12,14,15,0,12,0,12,0,12,11,16,0,12,0,12,0,12,1403,453,93,60,1407,456,61,97,78,67,89,80,0,12,1407,456,78,59,0,12,0,12,154,110,1170,459,0,12
"060375517004",978,270,0,12,33,51,0,12,0,12,0,12,0,12,0,12,0,12,11,17,19,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,1070,297,127,123,1070,297,0,12,34,39,34,42,0,12,1070,297,0,12,61,94,178,182,109,77,707,244,0,12
"060375517005",681,322,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,30,0,12,0,12,0,12,0,12,0,12,0,12,696,331,0,12,696,331,25,40,0,12,11,17,0,12,696,331,0,12,0,12,0,12,19,18,668,330,0,12
"060375517003",1107,346,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,18,27,5,10,0,12,0,12,53,51,25,38,0,12,0,12,0,12,0,12,0,12,0,12,1155,368,279,279,1155,368,36,59,1,12,11,20,0,12,1155,368,92,77,0,12,21,35,112,56,839,347,0,12
"060375357013",1673,382,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,264,113,114,88,0,12,0,12,0,12,0,12,0,12,0,12,15,23,21,28,0,12,0,12,0,12,0,12,0,12,0,12,1871,420,304,208,1871,420,68,79,146,92,256,130,0,12,1871,420,0,12,0,12,0,12,22,22,1849,425,0,12
"060375357012",1807,384,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,191,124,44,48,0,12,0,12,8,13,0,12,0,12,0,12,107,86,34,39,0,12,0,12,0,12,0,12,0,12,0,12,1995,442,177,124,2004,440,27,41,17,26,178,105,0,12,2004,440,92,134,0,12,0,12,14,21,1898,475,0,12
"060375357011",1269,400,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,242,134,58,62,0,12,0,12,0,12,0,12,0,12,0,12,15,17,17,19,0,12,0,12,0,12,0,12,0,12,0,12,1362,444,69,75,1362,444,0,12,36,43,152,115,0,12,1362,444,0,12,0,12,0,12,0,12,1344,446,0,12
"060375360002",2407,297,27,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,447,112,139,66,0,12,0,12,0,12,0,12,0,12,0,12,10,11,87,60,0,12,0,12,0,12,0,12,0,12,0,12,2574,313,426,198,2574,313,77,70,163,69,294,110,4,7,2574,313,0,12,0,12,0,12,21,25,2525,307,28,30
"060375360001",1001,195,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,123,70,47,34,0,12,0,12,4,8,0,12,0,12,0,12,7,10,52,32,0,12,0,12,0,12,0,12,0,12,0,12,1114,250,187,132,1127,251,6,8,40,34,66,35,0,12,1127,251,14,22,0,12,0,12,18,20,1095,252,0,12
"060375361021",853,257,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1001,327,22,24,1001,327,0,12,12,19,12,20,0,12,1001,327,0,12,10,18,12,19,134,78,837,350,0,12
"060375361023",1530,338,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,153,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,42,15,23,11,19,0,12,0,12,0,12,0,12,0,12,1602,344,42,31,1602,344,0,12,81,68,170,120,0,12,1602,344,0,12,0,12,0,12,521,188,1081,304,0,12
"060375361022",552,181,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,40,6,11,0,12,0,12,0,12,0,12,0,12,0,12,20,38,23,36,0,12,0,12,0,12,0,12,0,12,0,12,552,181,227,166,552,181,70,66,61,46,123,83,0,12,552,181,0,12,0,12,0,12,58,51,494,180,0,12
"060371397031",2664,277,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,24,7,11,0,12,0,12,13,21,0,12,0,12,0,12,26,33,14,20,20,23,0,12,0,12,0,12,2842,299,213,109,2848,301,57,51,19,22,79,45,29,33,2861,305,184,113,0,12,112,146,2306,228,28,31,0,12
"060371416001",1844,256,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,0,12,1991,262,238,192,1991,262,0,12,8,12,0,12,0,12,1991,262,205,100,0,12,151,180,1313,234,195,154,0,12
"060371416003",1422,247,21,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1510,256,29,27,1510,256,0,12,0,12,0,12,0,12,1510,256,104,94,0,12,0,12,1231,260,156,121,0,12
"060374308011",565,300,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,39,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,565,300,18,29,565,300,0,12,54,89,55,62,0,12,565,300,339,294,0,12,54,89,16,27,156,188,0,12
"060374308031",853,244,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,954,315,44,50,954,315,0,12,18,29,0,12,0,12,954,315,729,346,0,12,0,12,159,82,10,16,0,12
"060375039011",1346,272,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,21,28,0,12,0,12,0,12,6,10,0,12,0,12,0,12,13,20,20,27,0,12,0,12,0,12,1,3,0,12,0,12,1444,289,167,177,1444,289,12,16,42,39,35,35,20,27,1456,288,80,60,0,12,4,5,497,191,819,186,0,12
"060375039012",1384,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,0,12,0,12,6,9,0,12,0,12,0,12,20,30,6,9,0,12,30,32,10,14,0,12,0,12,0,12,1486,209,37,33,1486,209,19,28,20,20,22,16,0,12,1486,209,476,101,0,12,17,18,465,93,509,195,0,12
"060375301023",887,381,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,48,53,53,0,12,0,12,0,12,0,12,0,12,0,12,8,13,14,15,0,12,0,12,0,12,0,12,0,12,0,12,945,398,71,62,945,398,12,21,84,68,38,46,0,12,945,398,7,13,0,12,0,12,24,28,914,406,0,12
"060375301024",1324,437,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,95,75,40,51,0,12,0,12,0,12,0,12,0,12,0,12,5,11,36,39,0,12,4,9,29,35,131,65,0,12,0,12,1268,429,397,203,1268,429,0,12,56,71,16,26,0,12,1363,449,298,99,0,12,26,45,119,85,915,430,0,12
"060375301022",1392,454,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,104,73,77,52,0,12,0,12,9,13,8,13,0,12,0,12,52,49,10,14,0,12,0,12,0,12,0,12,0,12,0,12,1419,467,358,275,1401,465,0,12,118,93,123,76,0,12,1419,467,85,90,0,12,0,12,292,327,1042,326,0,12
"060375301021",1084,422,12,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,68,100,8,14,6,11,0,12,0,12,0,12,0,12,0,12,1135,453,45,72,1135,453,0,12,17,28,40,49,0,12,1135,453,19,28,0,12,0,12,149,110,952,473,0,12
"060371046102",1369,309,14,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,152,74,92,45,0,12,0,12,0,12,0,12,0,12,0,12,51,34,21,19,0,12,0,12,0,12,0,12,0,12,0,12,1480,359,140,111,1480,359,26,36,73,44,85,68,0,12,1480,359,0,12,0,12,0,12,15,17,1436,358,14,20
"060371046101",1779,347,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,303,94,133,60,0,12,0,12,0,12,0,12,0,12,0,12,31,29,66,33,0,12,0,12,0,12,0,12,0,12,0,12,1854,362,306,125,1906,376,0,12,116,64,178,96,0,12,1906,376,0,12,0,12,0,12,51,58,1855,355,0,12
"060371065101",1835,354,14,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,42,0,12,0,12,0,12,0,12,0,12,0,12,1497,341,164,87,1497,341,0,12,55,74,66,55,0,12,1876,360,115,92,0,12,126,69,196,132,1423,354,0,12
"060371066411",2198,100,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,4,30,31,6,9,8,12,9,13,7,10,0,12,0,12,0,12,23,24,0,12,0,12,0,12,0,12,0,12,2372,89,73,45,2372,89,25,21,38,33,75,41,0,12,2372,89,455,130,0,12,6,9,1586,131,199,100,0,12
"060371132132",1882,307,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,26,11,17,0,12,0,12,35,53,0,12,0,12,0,12,15,24,0,12,0,12,0,12,2052,333,104,103,2052,333,0,12,14,21,26,32,0,12,2052,333,627,196,0,12,94,61,522,210,704,279,0,12
"060371132332",1997,660,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,210,136,51,74,89,88,0,12,0,12,0,12,0,12,0,12,69,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2112,702,347,318,2112,702,38,62,182,176,181,188,0,12,2112,702,206,167,0,12,25,41,542,294,1266,690,0,12
"060371133032",1641,304,40,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,16,24,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,12,19,0,12,1649,324,131,75,1649,324,0,12,16,37,31,26,0,12,1749,327,192,159,0,12,53,54,830,299,624,284,16,37
"060379200281",6224,315,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,20,29,0,17,17,28,0,17,0,17,0,17,0,17,0,17,0,17,18,27,0,17,0,17,0,17,14,23,0,17,0,17,7091,348,285,123,7084,350,25,38,78,69,64,55,0,17,7091,348,1142,231,0,17,332,98,2980,345,2296,373,48,60
"060379200342",1135,382,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,101,66,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,1225,399,321,355,1245,410,21,33,47,58,96,68,0,12,1245,410,72,41,0,12,0,12,223,98,817,430,0,12
"060379200341",2473,351,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,34,0,12,7,11,0,12,0,12,0,12,0,12,0,12,24,35,9,15,0,12,0,12,24,26,0,12,0,12,0,12,2531,351,83,53,2545,349,0,12,11,18,93,100,0,12,2545,349,351,141,0,12,37,41,1202,175,868,275,17,30
"060379203121",1149,275,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,1329,348,322,279,1329,348,0,12,23,30,9,15,0,12,1334,349,48,44,0,12,56,89,748,237,430,242,0,12
"060379203303",637,217,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,16,9,16,0,12,0,12,24,28,0,12,0,12,35,53,637,217,157,91,637,217,0,12,0,12,27,43,0,12,637,217,55,60,0,12,44,58,286,113,229,178,0,12
"060379203302",680,203,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,680,203,0,12,680,203,0,12,0,12,0,12,0,12,680,203,42,48,0,12,0,12,518,180,113,137,0,12
"060379302002",94,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,94,70,23,32,94,70,0,12,0,12,0,12,0,12,94,70,13,21,0,12,13,31,63,63,0,12,0,12
"060379302001",367,156,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,367,156,120,109,367,156,0,12,11,17,10,14,0,12,367,156,0,12,0,12,11,13,181,76,175,121,0,12
"060375400003",532,229,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56,63,23,36,0,12,0,12,0,12,0,12,0,12,0,12,29,37,24,35,0,12,0,12,0,12,0,12,0,12,0,12,543,231,48,61,543,231,0,12,40,45,40,38,0,12,543,231,0,12,0,12,13,23,6,10,524,233,0,12
"060375400004",2119,470,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,236,116,93,94,0,12,0,12,0,12,0,12,0,12,0,12,67,83,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2507,535,468,282,2515,536,0,12,200,97,109,84,0,12,2515,536,31,25,0,12,8,13,27,29,2449,546,0,12
"060375409023",1694,387,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,101,86,176,230,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,56,0,12,0,12,0,12,0,12,0,12,0,12,1776,397,635,258,1776,397,10,15,166,177,256,162,54,60,1776,397,0,12,0,12,1031,258,9,15,671,327,0,12
"060375409021",1621,472,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,179,82,82,88,0,12,0,12,0,12,0,12,0,12,0,12,33,29,12,19,0,12,0,12,0,12,0,12,0,12,0,12,1710,483,309,201,1710,483,0,12,71,79,95,74,0,12,1710,483,0,12,0,12,733,272,30,47,947,377,0,12
"060375409024",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
"060375415001",1410,539,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,96,105,53,67,0,12,0,12,0,12,0,12,0,12,0,12,25,30,10,16,0,12,0,12,0,12,0,12,0,12,0,12,1486,543,323,253,1486,543,14,27,34,42,44,58,0,12,1486,543,0,12,0,12,96,146,0,12,1383,503,0,12
"060372212202",2065,281,11,16,0,12,0,12,5,7,0,12,0,12,0,12,0,12,327,88,151,108,11,17,6,10,11,13,32,31,0,12,0,12,49,31,56,35,0,12,0,12,40,34,6,9,0,12,0,12,2162,298,343,181,2167,300,17,21,125,56,227,104,7,10,2167,300,267,122,0,12,11,16,60,60,1829,338,0,12
"060372218201",997,326,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,916,325,409,260,1019,334,0,12,44,54,0,12,0,12,1019,334,203,126,0,12,170,96,367,242,268,119,0,12
"060372240101",1180,329,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,182,127,43,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,53,0,12,0,12,0,12,0,12,0,12,0,12,1176,327,472,284,1176,327,9,14,98,78,130,115,33,53,1180,329,83,84,0,12,173,97,81,54,843,318,0,12
"060374635002",1241,217,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,452,184,13,22,1246,223,0,12,4,7,0,12,0,12,1246,223,346,137,4,8,56,40,619,168,180,62,2,17
"060374635001",1692,321,7,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1838,414,164,94,1970,410,0,12,16,25,85,82,0,12,1970,410,566,254,0,12,114,102,845,261,377,309,18,28
"060375776021",1388,200,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,9,0,12,0,12,0,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1491,257,176,73,1491,257,0,12,0,12,0,12,0,12,1491,257,344,154,0,12,138,170,872,166,77,65,12,19
"060376002011",1888,484,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,181,87,45,51,0,12,0,12,0,12,0,12,0,12,0,12,2,5,2,5,0,12,0,12,0,12,0,12,0,12,0,12,2120,554,565,252,2120,554,0,12,88,90,54,57,0,12,2133,553,2,4,0,12,819,347,7,9,1252,447,8,12
"060376002012",1571,428,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,168,169,51,61,0,12,0,12,0,12,0,12,0,12,0,12,13,19,6,15,0,12,0,12,0,12,0,12,0,12,0,12,1702,460,634,328,1702,460,0,12,23,35,74,111,0,12,1702,460,0,12,0,12,788,301,56,60,858,404,0,12
"060376008011",549,168,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,36,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,549,168,74,61,549,168,0,12,9,14,7,11,0,12,549,168,15,18,0,12,397,176,28,40,21,33,0,12
"060376008014",1447,418,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,17,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1536,434,138,168,1536,434,23,33,21,30,32,46,29,45,1536,434,37,35,0,12,1177,421,3,9,268,186,0,12
"060374037223",2375,325,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,43,57,63,0,12,0,12,22,25,0,12,0,12,0,12,8,12,0,12,0,12,0,12,36,28,0,12,0,12,0,12,2573,360,520,231,2584,362,0,12,62,48,58,52,0,12,2589,362,471,163,0,12,75,58,588,165,1402,368,0,12
"060374616001",1569,642,0,12,0,12,0,12,0,12,0,12,0,12,19,28,0,12,254,202,40,50,0,12,0,12,0,12,0,12,17,26,0,12,26,30,18,28,0,12,0,12,0,12,0,12,0,12,0,12,1602,653,289,199,1602,653,0,12,0,12,250,301,0,12,1602,653,131,76,0,12,164,134,61,59,1178,621,0,12
"060374616003",2069,462,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,141,104,88,112,0,12,0,12,0,12,0,12,0,12,0,12,13,20,12,21,0,12,0,12,0,12,0,12,0,12,0,12,2208,474,335,276,2208,474,0,12,36,46,179,101,0,12,2208,474,312,291,0,12,306,253,282,180,1236,412,38,64
"060374616004",994,406,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,108,120,17,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,46,0,12,0,12,14,16,0,12,0,12,0,12,994,406,191,253,994,406,0,12,38,63,104,119,22,36,994,406,88,59,0,12,119,60,35,71,644,398,0,12
"060372912101",1779,469,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,182,118,66,75,0,12,0,12,11,19,0,12,0,12,0,12,11,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1866,502,366,306,1866,502,0,12,130,97,52,47,0,12,1866,502,311,196,15,22,191,117,81,82,1268,479,0,12
"060372912103",1334,361,27,30,8,14,0,12,0,12,0,12,0,12,0,12,0,12,219,121,153,118,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1398,378,369,193,1398,378,14,21,45,45,148,95,4,10,1414,381,231,109,0,12,122,100,58,35,960,323,15,24
