"GEOID","sd_2021","sd_2021_area"
"060374307011","5",0.999999999989121
"060374307012","5",0.999999999101335
"060374307013","5",0.999999999998271
"060374307014","5",0.999999999998797
"060374307211","5",0.999999999999361
"060374307212","5",0.999999999999523
"060374307213","5",0.999999999998824
"060374307231","5",1.00000000000375
"060374307232","5",1.00000000000024
"060374307241","5",1.00000000000002
"060374307242","5",1.00000000298988
"060374308011","5",0.999999999999664
"060374308012","5",0.999999999998169
"060374308013","5",1.00000000000194
"060374308014","5",0.999999999998284
"060374308021","5",1.00000000000316
"060374308022","5",1.00000000000165
"060374308023","5",0.999999999993639
"060374308024","5",1.00000000000224
"060374308031","5",0.999999999998535
"060374308032","5",1.00000000000058
"060374308033","5",0.999999999506442
"060374308034","5",0.999999999997645
"060374308035","5",1.00000000000231
"060374309011","5",1
"060374309012","5",0.999999999999094
"060374309013","5",0.999999999999656
"060374309021","5",1.00000000000098
"060374309022","5",1.00000000000156
"060374309023","5",1
"060374310011","5",1
"060374310012","5",1.00000000019957
"060374310013","5",1.00000000000036
"060374310014","5",1
"060374310021","5",1.0000000000039
"060374310022","5",0.999999999981455
"060374311001","5",1.00000000000149
"060374311002","5",1.0000000000001
"060374311003","5",1.00000000000026
"060374311004","5",0.999999999999649
"060374311005","5",1.00000000000223
"060374312001","5",0.999999999998646
"060374312002","5",0.981195416662772
"060374312003","5",0.999999999997944
"060374312004","5",0.999319024762934
"060374313001","5",1.00000000000139
"060374313002","5",1.00000000000072
"060374314001","5",1.00000000002284
"060374314002","5",1.00000000000196
"060374314003","5",0.970156725063596
"060374314004","5",1.0000000000018
"060374315011","1",0.669567652489889
"060374315012","5",1.000000000063
"060374315013","5",1.00000000000267
"060374315021","5",0.999999999998646
"060374315022","5",0.929154331110319
"060374315023","5",0.738065182935807
"060374315024","5",1.00000000000594
"060374316001","5",0.999999999999842
"060374316002","5",0.999999999999875
"060374316003","5",0.999999999999964
"060374317001","5",1.0000000000012
"060374317002","5",0.999999999998585
"060374317003","5",1.00000000000175
"060374317004","5",1.00000000000434
"060374317005","5",0.999999999406018
"060374318001","5",0.999999999979312
"060374318002","5",1.00000000000018
"060374318003","5",0.999999999874494
"060374319001","5",0.999999999998135
"060374319002","5",1.00000000000326
"060374319003","5",1.00000000000052
"060374320001","5",0.999999999577681
"060374320002","5",0.999999999999312
"060374320003","5",1.00000000001335
"060374320004","5",0.999999999998226
"060374320005","5",0.999999999999078
"060374320006","5",1.00000000000136
"060374321011","5",0.973406241029596
"060374321012","5",0.983608013421123
"060374321013","5",1.00000000000035
"060374321021","5",0.99534770207453
"060374321022","5",0.992907640379993
"060374321023","5",1
"060374321024","5",1.00000000000214
"060374321025","5",0.982627831762109
"060374322011","1",1.0000000000001
"060374322012","1",0.999999999999216
"060374322021","1",0.999909154280201
"060374322022","1",0.99981369608547
"060374322023","1",0.999985808590075
"060374323001","1",0.999895199390814
"060374323002","1",0.999999999999741
"060374323003","1",0.998038051814774
"060374324011","1",0.999999627339791
"060374324012","1",0.999999999995659
"060374324021","1",0.999999999997099
"060374324022","1",0.999999999999749
"060374324023","1",1.00000000026963
"060374325001","5",0.555497829800995
"060374325002","1",0.999999999999994
"060374325003","1",0.99782337426758
"060374325004","1",0.71810229282104
"060374326011","1",1.00000000000177
"060374326012","1",1.00000000001959
"060374326013","1",0.999999999958175
"060374326014","1",1.00000000000053
"060374326021","1",1.00000000000093
"060374326022","1",1.00000000000047
"060374326023","1",0.99994925583827
"060374327001","1",0.999999999998875
"060374327002","1",0.999999999997734
"060374327003","1",1.00000000000097
"060374328011","1",0.999999999999815
"060374328012","1",1.00000000000222
"060374328021","1",1.00000000000614
"060374328022","1",0.999999999995628
"060374328023","1",0.999999999996928
"060374329011","1",1
"060374329012","1",0.999999999999049
"060374329013","1",1.00000000000067
"060374329021","1",0.994730731715694
"060374329022","1",0.999999999999931
"060374329023","1",1.00000000000124
"060374331011","1",0.999999999996882
"060374331012","1",1.00000000000126
"060374331021","1",0.999999999931261
"060374331022","1",0.999999999993621
"060374332001","1",0.99999999999856
"060374332002","1",0.999999999960848
"060374332003","1",0.999999999999392
"060374332004","1",0.999999999998816
"060374333021","1",1.00000000003633
"060374333041","1",0.999999999934081
"060374333042","1",0.99999999999984
"060374333051","1",0.9999999999248
"060374333052","1",1.00000000000153
"060374333061","1",1.00000000000266
"060374333062","1",1.00000000000081
"060374333063","1",1.00000000000653
"060374333071","1",1.00000000000106
"060374333072","1",0.999999999997986
"060374333073","1",0.999999999993898
"060374334011","1",1.00000000000276
"060374334012","1",1.00000000000099
"060374334021","1",1
"060374334022","1",0.999999999999297
"060374334031","1",1.0000000000607
"060374334032","1",1.00000000000132
"060374334033","1",0.999999999981256
"060374335011","1",0.999999999999307
"060374335031","1",1.00000000000052
"060374335032","1",0.999999999998673
"060374335041","1",0.999999999999937
"060374335042","1",1
"060374335043","1",1.0000000000007
"060374336011","1",0.999999999971945
"060374336012","1",1.00000000000103
"060374336021","1",0.999999999997798
"060374337001","1",0.999999999999074
"060374337002","1",0.999999999997016
"060374337003","1",1.00000000000036
"060374338011","1",1
"060374338012","1",0.999999999999523
"060374338013","1",1.00000000006697
"060374338014","1",1.00000000000055
"060374338021","1",0.988737294945235
"060374338022","1",0.999999999998749
"060374339011","1",1.00000000000139
"060374339012","1",0.999999999997932
"060374339013","1",0.999999999999666
"060374339021","1",1.00000000000114
"060374339022","1",1.00000000006781
"060374339023","1",1.00000000000004
"060374340011","1",0.999999999989597
"060374340012","1",1.00000000000031
"060374340031","1",1.00000000009998
"060374340032","1",1.00000000000192
"060374340033","1",1.00000000003308
"060374340041","1",0.999999999999617
"060374340042","1",0.999999999999657
"060374600001","5",1.00000000000202
"060374600002","5",1.00000000034484
"060374600003","5",1.00000000000104
"060374600004","5",0.999999999998407
"060374601001","5",1
"060374601002","5",0.999999999999302
"060374601003","5",1.00000000012
"060374601004","5",0.999999999962993
"060374601005","5",0.999999999999589
"060374602001","5",0.999999999993055
"060374602002","5",0.999999999999001
"060374602003","5",1.00000000000066
"060374602004","5",1.00000000000123
"060374602005","5",1.00000000000288
"060374603011","5",0.999999999999921
"060374603012","5",1.000000000004
"060374603013","5",0.999999999998074
"060374603014","5",1.00000000000173
"060374603021","5",1.00000000000044
"060374603022","5",1.00000000007531
"060374603023","5",1.0000000000021
"060374603024","5",0.999999999820078
"060374604011","5",0.999999999999889
"060374604012","5",1.00000000000002
"060374605011","5",0.999999999999755
"060374605012","5",1.00000000000057
"060374605013","5",1.00000000000399
"060374605021","5",0.999999999967085
"060374605022","5",0.999999999999072
"060374605023","5",0.999999999980664
"060374605024","5",0.999999999999718
"060374605025","5",1.00000000000001
"060374605026","5",1
"060374606001","5",1.00000000000635
"060374606002","5",0.999999999997437
"060374606003","5",1.00000000000117
"060374606004","5",0.999999999998956
"060374607001","5",0.999999999998538
"060374607002","5",1.00000000000781
"060374607003","5",0.999999999999883
"060374607004","5",0.999999999999885
"060374607005","5",1.00000000000111
"060374608001","5",0.998326868642551
"060374608002","5",1.00000000000159
"060374609001","5",1.0000000000011
"060374609002","5",0.99999999999845
"060374609003","5",1.00000000000005
"060374609004","5",0.999999999997787
"060374609005","5",1.00000000000104
"060374610001","5",1.00000000000243
"060374610002","5",1.00000000000513
"060374610003","5",1.0000000000012
"060374610004","5",1.00000000000001
"060374611001","5",1.0000000001547
"060374611002","5",0.999999999982879
"060374611003","5",0.999999999998617
"060374611004","5",1.00000000129738
"060374612001","5",0.999999999991824
"060374612002","5",0.99999999999943
"060374612003","5",1.00000000000046
"060374612004","5",1
"060374613001","5",1.00000000000051
"060374613002","5",1.00000000000245
"060374613003","5",1
"060374613004","5",0.999999999999699
"060374613005","5",0.999999999999175
"060374614001","5",0.999999999966084
"060374614002","5",1.00000000000502
"060374614003","5",1.00000000011586
"060374615011","5",0.999999999999312
"060374615012","5",1
"060374615013","5",1
"060374615021","5",1.00000000000023
"060374615022","5",0.999999999998959
"060374615023","5",1
"060374615024","5",1
"060374616001","5",0.999999999999025
"060374616002","5",1
"060374616003","5",0.999999999997974
"060374616004","5",1.00000000000236
"060374617001","5",1.00000000000013
"060374617002","5",1.0000000000013
"060374619011","5",1.00000000000198
"060374619012","5",0.999999999997485
"060374619013","5",1.00000000000291
"060374619021","5",1.00000000000221
"060374619022","5",1.00000000000042
"060374620011","5",1
"060374620012","5",1.00000000000136
"060374620021","5",0.999999999996302
"060374620022","5",1.00000000001007
"060374620023","5",1
"060374621001","5",0.999999999997632
"060374621002","5",0.999999999920546
"060374621003","5",1.00000000000173
"060374622011","5",0.999999999999119
"060374622012","5",0.999999999997186
"060374622013","5",1.00000000000142
"060374622021","5",1.00000000000018
"060374622022","5",0.999999999994297
"060374623011","5",1.00000000000139
"060374623012","5",0.999999999997765
"060374623013","5",1
"060374623014","5",1.00000000000057
"060374623021","5",0.999999999999793
"060374623022","5",1.00000000000192
"060374623023","5",1.00000000000042
"060374624001","5",0.99999999999995
"060374624002","5",0.999999999997543
"060374624003","5",1.00000000000152
"060374624004","5",0.999999999976722
"060374625001","5",1.00000000000928
"060374625002","5",0.999999999999351
"060374625003","5",1.00000000000452
"060374625004","5",0.99999999999973
"060374626001","5",1.00000000000422
"060374626002","5",1.00000000000356
"060374627001","5",0.999999999999733
"060374627002","5",1.00000000015225
"060374627003","5",1.00000000000017
"060374627004","5",1.00000000000388
"060374627005","5",0.999999999700978
"060374628001","5",1.00000000000143
"060374628002","5",1.00000000043852
"060374629001","5",1.00000000000112
"060374629002","5",1
"060374629003","5",1.00000000121406
"060374630001","5",0.999999999997166
"060374630002","5",0.999999999998056
"060374631011","5",1.00000000000126
"060374631012","5",1.00000000000258
"060374631021","5",1.00000000000199
"060374631022","5",1.0000000000009
"060374631023","5",1.0000000000038
"060374632001","5",1.00000000000866
"060374632002","5",0.999999999997936
"060374632003","5",0.99999999999933
"060374633001","5",0.999999999936103
"060374633002","5",0.999999999970036
"060374634001","5",0.99999999999804
"060374634002","5",0.999999999998117
"060374634003","5",0.999999999999855
"060374634004","5",1.00000000000023
"060374635001","5",1.00000000000235
"060374635002","5",0.99999999999923
"060374635003","5",1
"060374636011","5",0.999999999994044
"060374636012","5",0.999999999994519
"060374636013","5",0.999999999997972
"060374636014","5",1.000000000009
"060374636021","5",1.00000000000181
"060374636022","5",0.999999999998042
"060374636023","5",1.00000000001429
"060374636024","5",1.00000000000076
"060374637001","5",1.00000000000207
"060374637002","5",0.999999999998083
"060374638001","5",0.999325837095468
"060374638002","5",0.990355151143055
"060374638003","5",0.978514548222043
"060374638004","5",0.990432576524891
"060374639001","5",1.00000000000023
"060374639002","5",1.00000000000242
"060374639003","5",1.00000000000328
"060374640001","5",0.999999999969795
"060374640002","5",0.999999999991544
"060374640003","5",1.00000000000137
"060374640004","5",1.00000000000197
"060374640005","5",0.999999999997833
"060374641001","5",0.999999999999377
"060374641002","5",1.00000000000099
"060374641003","5",1.00000000000245
"060374641004","5",0.987027190862757
"060374641005","5",1.00000000000067
"060374641006","5",0.997788517799678
"060374641007","5",1.00000000000708
"060374642001","5",0.999999999999923
"060374642002","5",1.00000000000164
"060374642003","5",0.999999999998556
"060374642004","5",0.999999999998732
"060374642005","5",0.999999999992809
"060374642006","5",0.999999999868425
"060374800021","5",1.00000000000325
"060374800022","5",0.999999999944262
"060374800023","5",0.982646021393856
"060374800111","5",1.000000000021
"060374800112","5",1.00000000000189
"060374800121","5",0.999999999999307
"060374800122","5",0.999999999999914
"060374800123","5",0.999999999998712
"060374800124","5",1.00000000000022
"060374801011","5",1
"060374801012","5",0.999344371689486
"060374801013","5",1.00000000019639
"060374801021","5",0.837302746094203
"060374801022","1",0.665718693957916
"060374801023","5",0.806478111383184
"060374802011","1",0.999509265307368
"060374802012","1",0.999769831991876
"060374802013","1",1.00000000000075
"060374802021","1",0.999999999997257
"060374802022","1",0.994993664126393
"060374802023","1",0.998862922248789
"060374803021","1",0.999779303227565
"060374803022","1",1
"060374803023","1",0.999999999996995
"060374803031","1",1.00000000000279
"060374803032","1",1.00000000000357
"060374803041","1",0.999999999951937
"060374803042","1",1.00000000043346
"060374803043","1",1.00000000000213
"060374804001","1",0.997058631373675
"060374804002","1",0.997113052913733
"060374804003","1",0.997408751433084
"060374805001","5",0.999167125532872
"060374805002","5",0.99996627912455
"060374805003","5",1.00000000001702
"060374805004","5",0.999999999980062
"060374806001","5",0.999999999996163
"060374806002","5",0.999999999999564
"060374806003","5",0.981457154199615
"060374806004","5",1.00000000025929
"060374806005","5",1
"060374806006","5",0.999999999990535
"060374807021","5",0.999496497554697
"060374807022","5",0.993778122807746
"060374807031","5",0.999999999998403
"060374807032","5",0.999999999997782
"060374807033","5",1.00000000000168
"060374807041","5",1.00000000000398
"060374807042","5",0.999999999998701
"060374808021","1",1.00000000000972
"060374808022","1",0.999999999990888
"060374808031","1",0.999999999999598
"060374808032","1",1.00000000000232
"060374808033","1",0.999999999999376
"060374808034","1",0.999999999995599
"060374808041","1",0.999270150933589
"060374808042","1",0.997365857375669
"060374809011","1",0.999999999999608
"060374809012","1",1
"060374809021","1",0.999999999992955
"060374809022","1",1.00000000000084
"060374809031","1",1.00000000000146
"060374810011","1",0.999999999999181
"060374810012","1",0.999999999997869
"060374810013","1",0.999999999917426
"060374810021","1",0.999999999999775
"060374810022","1",1.00000000000062
"060374810023","1",1.00000000000366
"060374811011","1",0.999999999998934
"060374811012","1",1.00000000000093
"060374811021","1",1.00000000004808
"060374811022","1",0.999999999996514
"060374811023","1",1.00000000025904
"060374811031","1",1.00000000000048
"060374811032","1",0.999999999999202
"060374811033","1",0.999999999998466
"060374811034","1",1
"060374811035","1",1.00000000000271
"060374812011","5",0.999999999998957
"060374812012","5",0.996491355441478
"060374812013","5",0.994406354018397
"060374812021","1",0.995743462876411
"060374812022","1",0.99999999999853
"060374812023","1",0.999999999997997
"060374813001","1",0.999999999999399
"060374813002","1",1.00000000005455
"060374814011","1",0.999999999999578
"060374814012","1",0.999999999997969
"060374814013","1",1.00000000000207
"060374814021","1",0.999999999992889
"060374814022","1",0.999999999972924
"060374814023","1",1.00000000000004
"060374814024","1",1.00000000000352
"060374814025","1",1.00000000002858
"060374814026","1",1.0000000001026
"060374815001","1",0.999999999998696
"060374815002","1",1.00000000000445
"060374815003","1",1.00000000000008
"060374815004","1",0.999999999998231
"060374816031","1",1.00000000000171
"060374816032","1",1.0000000000024
"060374816041","1",0.999999999999917
"060374816042","1",1.00000000000064
"060374816051","1",0.999999999997977
"060374816052","1",1.00000000013111
"060374816053","1",0.999999999996851
"060374816061","1",1.00000000005791
"060374816062","1",1.0000000018637
"060374816063","1",1.00000000000338
"060374817111","1",1.00000000000318
"060374817112","1",1.00000000000243
"060374817121","1",0.999999999999152
"060374817122","1",0.99999999999547
"060374817131","1",1.00000000000282
"060374817132","1",0.999999999998086
"060374817141","1",0.999999999992546
"060374817142","1",0.999999999998358
"060374818001","1",1.00000000000036
"060374818002","1",0.999999999996611
"060374818003","1",0.999999999991186
"060374819011","1",0.999999999998968
"060374819012","1",0.999999999998834
"060374819013","1",1.00000000000015
"060374819014","1",1.0000000000005
"060374819021","1",0.999999999989425
"060374820011","1",1.00000000000492
"060374820012","1",1.00000000000483
"060374820021","1",0.999999999998295
"060374820022","1",1.00000000001686
"060374820023","1",0.999999999999135
"060374820024","1",0.999999999999905
"060374821011","1",0.999999999990484
"060374821012","1",0.999999999998756
"060374821013","1",1.00000000000306
"060374821021","1",1.0000000000023
"060374821022","1",0.999999999980352
"060374822011","1",1.00000002132005
"060374822012","1",0.999999999999305
"060374822013","1",1.00000000000114
"060374822021","1",0.999999999663133
"060374822022","1",0.9999999999856
"060374822023","1",1.0000000000008
"060374823011","1",1.00000000000029
"060374823012","1",0.999999999993945
"060374823013","1",0.999999999568229
"060374823014","1",1.00000000000362
"060374823015","1",0.999999999997846
"060374823031","1",0.999999999724001
"060374823032","1",0.99999999999345
"060374823033","1",1.00000000000416
"060374823041","1",1.00000000001025
"060374823042","1",0.999999999999607
"060374824011","1",1
"060374824012","1",1.00000000000094
"060374824013","1",1.00000000000094
"060374824021","1",0.999999999999878
"060374824022","1",1.00000000000026
"060374825021","1",0.999999999997084
"060374825022","1",0.999999999998586
"060374825031","1",1.00000000001078
"060374825032","1",1.00000000000235
"060374825211","1",0.999999999998924
"060374825212","1",0.999999999996562
"060374825213","1",1.00000000000338
"060374825221","1",0.999999999991398
"060374825222","1",0.999999999999035
"060374825223","1",0.999999999999438
"060374826001","1",1.00000000000388
"060374826002","1",1.00000000000244
"060374826003","1",1.00000000002489
"060374826004","1",1.0000000000018
"060374827011","1",1
"060374827012","1",0.999999999999092
"060374827013","1",0.999999999998806
"060374827014","1",0.999999999953177
"060374827021","1",1.00000000001548
"060374827022","1",1.00000000000264
"060374828001","1",0.999999999958066
"060374828002","1",0.999999999999836
"060374828003","1",0.99999999999995
"060375001001","4",0.999999467926829
"060375001002","4",1.00000000018482
"060375001003","4",0.986576550213102
"060375002011","4",0.992082420908585
"060375002012","4",0.999999999998876
"060375002013","4",0.999999999993856
"060375002021","4",0.999999999991089
"060375002022","4",1.00000000000043
"060375002023","4",0.99999999997913
"060375002024","4",0.999999999998155
"060375002025","4",0.999887314892184
"060375003001","4",0.855918681427883
"060375004021","4",0.999999999999746
"060375004022","4",0.999999999996831
"060375004023","4",0.999999999999654
"060375004031","4",0.994321958935799
"060375004032","4",0.926551549657286
"060375004041","4",1
"060375004042","4",0.999999999996107
"060375004043","4",0.999951335279406
"060375004044","4",0.878874852346968
"060375005001","4",0.866438472441972
"060375006001","4",0.996325917196998
"060375006002","4",0.999834990516697
"060375006003","4",1.00000000000189
"060375006004","4",1.00000000000023
"060375006005","4",0.999999999897762
"060375007001","4",1.00000000000116
"060375007002","4",0.999999999996944
"060375007003","4",1.00000000000002
"060375007004","4",0.999999999999456
"060375007005","4",0.999999999999837
"060375007006","4",0.978604544529271
"060375008001","4",1.00000000000369
"060375008002","4",0.999999999995346
"060375008003","4",0.999999999995724
"060375008004","4",1.00000000000186
"060375009001","4",0.999999999999893
"060375009002","4",0.999999999998598
"060375009003","4",1.00000000000318
"060375009004","4",0.999999999998864
"060375010011","4",1.00000000000476
"060375010012","4",0.999999987688131
"060375010013","4",0.999999999997577
"060375010021","4",0.999999999995053
"060375010022","4",1.00000000044174
"060375010023","4",0.999999999997744
"060375010024","4",1
"060375010025","4",0.999999999999113
"060375012001","4",1.00000000000322
"060375012002","4",1.00000000000762
"060375013001","4",0.999999999999197
"060375013002","4",1.00000000000075
"060375013003","4",1.00000000000075
"060375013004","4",1.00000000000271
"060375013005","4",0.999999999966959
"060375013006","4",1
"060375014001","4",1.00000000000024
"060375014002","4",0.999999999997958
"060375014003","4",0.999999999998125
"060375015011","4",0.998366260158768
"060375015031","4",1
"060375015032","4",1
"060375015033","4",0.99999999999861
"060375015034","4",0.999999999992849
"060375015041","4",0.999999999997321
"060375015042","4",1.00000000023007
"060375015043","4",0.999999999999099
"060375016001","4",0.999566361834935
"060375016002","4",1.00000000000882
"060375016003","4",0.999999999989558
"060375016004","4",1.00000000000281
"060375016005","4",1.00000000000819
"060375017001","4",0.999999999999972
"060375017002","4",0.99999999999947
"060375017003","4",0.999999999895121
"060375017004","4",1.00000000000008
"060375018021","4",0.999999999999012
"060375018022","4",1.00000000000118
"060375018023","4",1.00000000001857
"060375018031","4",0.999999999999238
"060375018032","4",1.00000000000101
"060375018041","4",1.00000000002821
"060375018042","4",0.999999999999159
"060375019001","4",0.99999999999508
"060375019002","4",0.999999999994113
"060375019003","4",1.00000000000416
"060375019004","4",1.00000000000046
"060375020031","4",1
"060375020032","4",1.00000000000246
"060375020041","4",0.999999999999727
"060375020042","4",1.00000000000063
"060375020051","4",1.00000000000267
"060375020052","4",0.999999999999678
"060375020053","4",1.00000000002196
"060375021001","4",0.999999999937908
"060375021002","4",1.00000000000488
"060375021003","4",1.00000000006972
"060375022001","4",1.0000000000012
"060375022002","4",0.999999999999413
"060375022003","4",1
"060375022004","4",0.99999999999886
"060375022005","4",1.00000000000564
"060375023011","4",1.00000000000038
"060375023012","4",1
"060375023013","4",1.00000000000179
"060375023014","4",0.999999999999719
"060375023015","4",0.999999999999804
"060375023021","4",1.00000000000133
"060375024011","4",0.999999999999519
"060375024012","4",0.999999999999313
"060375024013","4",1.00000000000205
"060375024021","4",0.999999999998849
"060375024022","4",0.999999999999873
"060375024023","4",0.999999999994802
"060375025001","4",1.00000000000123
"060375025002","4",0.994986760869778
"060375026011","4",0.999999999951493
"060375026012","4",1.00000000000164
"060375026013","4",1.0000000000035
"060375026014","4",1.00000000003077
"060375026015","4",0.999999999999354
"060375026021","4",0.999999999999064
"060375026022","4",0.999999999999804
"060375026023","4",1.00000000013704
"060375027001","4",1.00000000000238
"060375027002","4",0.999999999999715
"060375027003","4",0.999999999914461
"060375027004","4",1.00000000000252
"060375027005","4",1.00000000000067
"060375028011","4",1.00000000000054
"060375028012","4",0.999999999999803
"060375028013","4",0.999999999998693
"060375028014","4",0.99999999999999
"060375028015","4",0.999999999999153
"060375028021","4",1.00000000000051
"060375028022","4",0.999999999999796
"060375029011","4",1.00000000000033
"060375029012","4",1.00000000000115
"060375029013","4",0.999999999998477
"060375029021","4",1.00000000000051
"060375029022","4",1.00000000000021
"060375029023","4",0.999999999999351
"060375030001","4",1.00000000000255
"060375030002","4",0.999999999999683
"060375030003","4",0.999999999998704
"060375031031","4",0.999999999965439
"060375031032","4",1.00000000000362
"060375031033","4",1.00000000000043
"060375031034","4",0.999999999998754
"060375031041","4",1.00000000000028
"060375031042","4",1.00000000000159
"060375031051","4",0.999999999998168
"060375031052","4",0.999999999999582
"060375031061","4",1.00000000006732
"060375031062","4",1.0000000000825
"060375031063","4",1.00000000000145
"060375032011","4",1.00000000000523
"060375032012","4",0.999999999999644
"060375032013","4",1.00000000000315
"060375032021","4",1.0000000000011
"060375032022","4",1
"060375032023","4",0.999999999969167
"060375033011","4",1.00000000000198
"060375033012","4",0.999999999999923
"060375033013","4",1.00000000000781
"060375033014","4",0.999999999998119
"060375033021","4",0.999999999998049
"060375033022","4",1.00000000000959
"060375033023","4",0.999999999976233
"060375034011","4",1.00000000000014
"060375034012","4",0.999999999999116
"060375034013","4",0.999999999999286
"060375034014","4",1
"060375034015","4",1.00000000000113
"060375034021","4",0.999999999998627
"060375034022","4",1.00000000000115
"060375034023","4",1.0000000000039
"060375035011","4",1.00000000000211
"060375035012","4",0.999999999994763
"060375035013","4",1.00000000000087
"060375035021","4",1.000000000095
"060375035022","4",1.00000000000021
"060375035023","4",1.00000000001339
"060375035024","4",1.00000000000023
"060375036011","4",1.00000000000231
"060375036012","4",0.999999999998261
"060375036013","4",0.99999999999778
"060375036021","4",0.999999999999487
"060375036022","4",1.00000000000135
"060375037011","4",0.999999999998554
"060375037012","4",1.00000000000159
"060375037021","4",0.998172600542987
"060375037022","4",0.999999999997863
"060375037031","4",1.00000000000283
"060375037032","4",0.998619377223287
"060375037033","4",0.999907341680269
"060375038011","4",1.00000000000281
"060375038012","4",0.999655764523023
"060375038013","4",1.00000000000248
"060375038014","4",0.999999999998728
"060375038021","4",1.00000000000156
"060375038022","4",1
"060375038023","4",0.999999999996359
"060375039011","4",1.00000000000294
"060375039012","4",0.999999999998849
"060375039021","4",0.999999999996091
"060375039022","4",0.999886309056585
"060375039023","4",0.999999999998358
"060375039024","4",1.00000000000109
"060375040011","4",0.999999999999492
"060375040012","4",0.999999999997359
"060375040013","4",1.00000000000647
"060375040021","4",0.999999999999434
"060375040022","4",0.999999999999186
"060375040023","4",1.00000000000227
"060375040024","4",0.999999999998538
"060375040025","4",1.00000000000326
"060375041011","4",0.999999999998809
"060375041012","4",0.999999999997443
"060375041013","4",0.999999999999273
"060375041021","4",0.999999999999357
"060375300031","1",1.00000000000098
"060375300032","1",1.00000000000064
"060375300041","1",0.994055533840563
"060375300042","1",1.00000000000233
"060375300051","1",0.999999999993436
"060375300052","1",0.999999999999754
"060375300061","1",0.999999999999552
"060375300062","1",0.999999999999848
"060375301011","1",0.998178888881259
"060375301012","1",1.00000000017107
"060375301013","1",1
"060375301014","1",1
"060375301021","1",0.999999999997309
"060375301022","1",0.999999999999541
"060375301023","1",1.00000000000398
"060375301024","1",0.999999999998279
"060375302021","1",0.999999999997996
"060375302022","1",1.0000000000003
"060375302023","1",1.00000000000925
"060375302031","1",1.00000000000207
"060375302032","1",0.999999999998568
"060375302041","1",1.00000000000505
"060375302042","1",1.00000000000127
"060375303011","1",0.999999999999551
"060375303012","1",1
"060375303021","1",1.00000000000159
"060375303022","1",0.999999999893801
"060375303023","1",0.999999999999861
"060375303024","1",0.999999999843141
"060375304001","1",0.999999999999776
"060375304002","1",0.999999999997961
"060375305001","1",0.999999999953934
"060375305002","1",0.999999999998099
"060375305003","1",1.00000000000005
"060375305004","1",1.00000000006637
"060375306011","1",0.999999999997801
"060375306012","1",0.999999999999983
"060375306021","1",0.999999999998977
"060375307001","1",1.00000000000166
"060375308011","1",0.99999999999289
"060375308012","1",1.00000000000923
"060375308013","1",1.00000000000294
"060375308014","1",0.999999999999177
"060375308021","1",1.00000000000253
"060375308022","1",1.00000000000124
"060375309011","1",1.00000000028154
"060375309012","1",1.00000000000599
"060375309013","1",0.99999999999905
"060375309021","1",1.00000000000047
"060375309022","1",0.999999999997484
"060375310001","1",1.00000000000263
"060375310002","1",1.00000000000805
"060375310003","1",1.00000000000154
"060375311011","1",0.99999999999884
"060375311012","1",0.999999999956253
"060375311013","1",1.0000000000018
"060375311014","1",0.999999999999921
"060375311021","1",0.999999999998221
"060375311022","1",1.00000000000792
"060375312011","1",0.999999999955297
"060375312012","1",1
"060375312021","1",1.00000000000235
"060375312022","1",0.999999999926105
"060375313011","1",0.999999895629202
"060375313012","1",1.00000000000549
"060375313013","1",1.00000000000314
"060375313014","1",0.999999999995812
"060375313021","1",1
"060375313022","1",0.999999999999064
"060375313023","1",0.98757649350328
"060375313024","1",0.996810605745008
"060375313025","1",1
"060375315021","1",0.998009145324926
"060375315022","1",1.00000000000302
"060375315023","1",1.00000000000276
"060375315024","1",0.9999999999821
"060375315031","1",0.999999999979311
"060375315032","1",1.00000000000229
"060375315041","1",0.999999999999473
"060375315042","1",1.00000000000001
"060375316021","1",0.999999999993048
"060375316022","1",0.99999071628332
"060375316023","1",0.999999999705596
"060375316031","1",0.999999999997663
"060375316032","1",1
"060375316041","1",0.999999999997126
"060375316042","1",0.999999997984049
"060375317011","1",0.999999999995448
"060375317012","1",0.999989921696833
"060375317021","1",1
"060375317022","1",0.969440245204157
"060375317023","1",0.999997624691885
"060375317024","1",0.999999999996334
"060375318001","1",1.0000000004557
"060375318002","1",0.999999999999672
"060375318003","1",1.00000000000427
"060375319011","1",0.973508257707968
"060375319012","1",0.999999999999377
"060375319013","1",0.999999999999431
"060375319014","1",0.998478321506371
"060375319021","1",1.0000000000077
"060375319022","1",0.999999999996881
"060375319023","1",0.999233573468013
"060375320011","1",0.99999999999741
"060375320012","1",0.995650493432221
"060375320021","1",1.00000000000715
"060375320022","1",0.999999999995241
"060375321011","1",0.999482749125036
"060375321012","1",1.00000000001687
"060375321013","1",1.00000000000244
"060375321021","1",0.999691913477715
"060375321022","1",1.00000000000003
"060375322001","1",1.0000000000037
"060375322002","1",0.996504991841462
"060375322003","1",0.993434384402485
"060375323021","4",0.992778618636331
"060375323022","4",0.990490281436289
"060375323023","4",0.999999999978512
"060375323024","4",1
"060375323031","4",1
"060375323032","4",1.00000000000114
"060375323033","4",0.997217756785423
"060375323041","4",0.999999999998787
"060375323042","4",0.996492299982688
"060375324001","4",0.998477427350005
"060375325001","4",1.00000000000185
"060375325002","4",0.999999999999256
"060375325003","4",1.00000000000094
"060375326031","4",0.999999999999252
